YEAR;MONTH_NUM;MONTH_MON;APT_ICAO;APT_NAME;STATE_NAME;ASMA_RADIUS;FLT_ASMA_UNIMP_2;TIME_ASMA_UNIMP_2;TIME_ASMA_ADD_2;PIVOT_LABEL
2014;1;JAN;EBBR;Brussels;Belgium;40;7.227;89.640;6.759;Brussels (EBBR)
2014;2;FEB;EBBR;Brussels;Belgium;40;6.633;82.802;7.513;Brussels (EBBR)
2014;3;MAR;EBBR;Brussels;Belgium;40;8.401;105.037;7.009;Brussels (EBBR)
2014;4;APR;EBBR;Brussels;Belgium;40;9.195;114.446;6.178;Brussels (EBBR)
2014;5;MAY;EBBR;Brussels;Belgium;40;9.953;124.312;8.922;Brussels (EBBR)
2014;6;JUN;EBBR;Brussels;Belgium;40;9.980;125.388;7.669;Brussels (EBBR)
2014;7;JUL;EBBR;Brussels;Belgium;40;10.320;128.847;6.278;Brussels (EBBR)
2014;8;AUG;EBBR;Brussels;Belgium;40;9.977;123.792;6.923;Brussels (EBBR)
2014;9;SEP;EBBR;Brussels;Belgium;40;10.133;127.991;8.089;Brussels (EBBR)
2014;10;OCT;EBBR;Brussels;Belgium;40;9.923;121.976;9.637;Brussels (EBBR)
2014;11;NOV;EBBR;Brussels;Belgium;40;8.436;104.958;7.629;Brussels (EBBR)
2014;12;DEC;EBBR;Brussels;Belgium;40;7.432;92.632;12.256;Brussels (EBBR)
2014;1;JAN;EDDF;Frankfurt;Germany;40;17.367;235.782;47.062;Frankfurt (EDDF)
2014;2;FEB;EDDF;Frankfurt;Germany;40;16.436;220.151;51.123;Frankfurt (EDDF)
2014;3;MAR;EDDF;Frankfurt;Germany;40;18.611;261.918;48.996;Frankfurt (EDDF)
2014;4;APR;EDDF;Frankfurt;Germany;40;18.226;254.277;44.983;Frankfurt (EDDF)
2014;5;MAY;EDDF;Frankfurt;Germany;40;20.569;288.932;54.857;Frankfurt (EDDF)
2014;6;JUN;EDDF;Frankfurt;Germany;40;20.260;290.055;46.040;Frankfurt (EDDF)
2014;7;JUL;EDDF;Frankfurt;Germany;40;20.873;291.793;44.281;Frankfurt (EDDF)
2014;8;AUG;EDDF;Frankfurt;Germany;40;20.978;281.547;47.558;Frankfurt (EDDF)
2014;9;SEP;EDDF;Frankfurt;Germany;40;20.602;295.072;46.484;Frankfurt (EDDF)
2014;10;OCT;EDDF;Frankfurt;Germany;40;20.515;282.005;56.616;Frankfurt (EDDF)
2014;11;NOV;EDDF;Frankfurt;Germany;40;17.962;256.377;53.950;Frankfurt (EDDF)
2014;12;DEC;EDDF;Frankfurt;Germany;40;16.001;215.575;53.477;Frankfurt (EDDF)
2014;1;JAN;EDDH;Hamburg;Germany;40;4.830;63.104;7.241;Hamburg (EDDH)
2014;2;FEB;EDDH;Hamburg;Germany;40;4.827;63.731;4.317;Hamburg (EDDH)
2014;3;MAR;EDDH;Hamburg;Germany;40;5.548;70.591;5.289;Hamburg (EDDH)
2014;4;APR;EDDH;Hamburg;Germany;40;5.667;70.764;7.018;Hamburg (EDDH)
2014;5;MAY;EDDH;Hamburg;Germany;40;6.414;80.449;8.204;Hamburg (EDDH)
2014;6;JUN;EDDH;Hamburg;Germany;40;6.225;78.359;6.861;Hamburg (EDDH)
2014;7;JUL;EDDH;Hamburg;Germany;40;6.368;78.998;7.171;Hamburg (EDDH)
2014;8;AUG;EDDH;Hamburg;Germany;40;6.185;80.714;4.858;Hamburg (EDDH)
2014;9;SEP;EDDH;Hamburg;Germany;40;6.429;79.500;9.335;Hamburg (EDDH)
2014;10;OCT;EDDH;Hamburg;Germany;40;6.575;86.293;8.058;Hamburg (EDDH)
2014;11;NOV;EDDH;Hamburg;Germany;40;5.766;74.642;9.926;Hamburg (EDDH)
2014;12;DEC;EDDH;Hamburg;Germany;40;5.184;66.870;10.425;Hamburg (EDDH)
2014;1;JAN;EDDK;Cologne-Bonn;Germany;40;3.887;47.280;2.523;Cologne-Bonn (EDDK)
2014;2;FEB;EDDK;Cologne-Bonn;Germany;40;3.660;44.784;3.210;Cologne-Bonn (EDDK)
2014;3;MAR;EDDK;Cologne-Bonn;Germany;40;4.126;50.649;2.276;Cologne-Bonn (EDDK)
2014;4;APR;EDDK;Cologne-Bonn;Germany;40;4.488;54.470;2.182;Cologne-Bonn (EDDK)
2014;5;MAY;EDDK;Cologne-Bonn;Germany;40;5.144;61.874;3.215;Cologne-Bonn (EDDK)
2014;6;JUN;EDDK;Cologne-Bonn;Germany;40;5.107;61.160;2.238;Cologne-Bonn (EDDK)
2014;7;JUL;EDDK;Cologne-Bonn;Germany;40;5.437;65.693;2.693;Cologne-Bonn (EDDK)
2014;8;AUG;EDDK;Cologne-Bonn;Germany;40;5.242;65.479;3.727;Cologne-Bonn (EDDK)
2014;9;SEP;EDDK;Cologne-Bonn;Germany;40;5.484;67.008;2.925;Cologne-Bonn (EDDK)
2014;10;OCT;EDDK;Cologne-Bonn;Germany;40;5.366;65.533;3.812;Cologne-Bonn (EDDK)
2014;11;NOV;EDDK;Cologne-Bonn;Germany;40;4.280;54.299;2.543;Cologne-Bonn (EDDK)
2014;12;DEC;EDDK;Cologne-Bonn;Germany;40;4.095;49.610;4.141;Cologne-Bonn (EDDK)
2014;1;JAN;EDDL;Dusseldorf;Germany;40;7.078;86.028;8.304;Dusseldorf (EDDL)
2014;2;FEB;EDDL;Dusseldorf;Germany;40;6.920;83.104;11.764;Dusseldorf (EDDL)
2014;3;MAR;EDDL;Dusseldorf;Germany;40;7.901;99.738;10.718;Dusseldorf (EDDL)
2014;4;APR;EDDL;Dusseldorf;Germany;40;8.161;102.435;9.288;Dusseldorf (EDDL)
2014;5;MAY;EDDL;Dusseldorf;Germany;40;9.351;118.476;18.313;Dusseldorf (EDDL)
2014;6;JUN;EDDL;Dusseldorf;Germany;40;9.279;118.523;15.454;Dusseldorf (EDDL)
2014;7;JUL;EDDL;Dusseldorf;Germany;40;9.513;121.034;18.117;Dusseldorf (EDDL)
2014;8;AUG;EDDL;Dusseldorf;Germany;40;9.461;114.288;19.098;Dusseldorf (EDDL)
2014;9;SEP;EDDL;Dusseldorf;Germany;40;9.679;123.571;20.530;Dusseldorf (EDDL)
2014;10;OCT;EDDL;Dusseldorf;Germany;40;9.564;115.246;23.469;Dusseldorf (EDDL)
2014;11;NOV;EDDL;Dusseldorf;Germany;40;7.963;99.525;14.991;Dusseldorf (EDDL)
2014;12;DEC;EDDL;Dusseldorf;Germany;40;7.166;87.744;16.126;Dusseldorf (EDDL)
2014;1;JAN;EDDM;Munich;Germany;40;13.345;175.040;25.895;Munich (EDDM)
2014;2;FEB;EDDM;Munich;Germany;40;13.777;180.855;32.873;Munich (EDDM)
2014;3;MAR;EDDM;Munich;Germany;40;15.566;204.168;32.660;Munich (EDDM)
2014;4;APR;EDDM;Munich;Germany;40;14.484;189.477;18.315;Munich (EDDM)
2014;5;MAY;EDDM;Munich;Germany;40;16.143;212.074;28.080;Munich (EDDM)
2014;6;JUN;EDDM;Munich;Germany;40;16.128;210.956;20.588;Munich (EDDM)
2014;7;JUL;EDDM;Munich;Germany;40;16.582;217.423;23.794;Munich (EDDM)
2014;8;AUG;EDDM;Munich;Germany;40;15.473;203.024;18.097;Munich (EDDM)
2014;9;SEP;EDDM;Munich;Germany;40;16.635;218.272;30.681;Munich (EDDM)
2014;10;OCT;EDDM;Munich;Germany;40;16.501;215.952;30.961;Munich (EDDM)
2014;11;NOV;EDDM;Munich;Germany;40;15.002;195.405;26.059;Munich (EDDM)
2014;12;DEC;EDDM;Munich;Germany;40;13.280;175.110;32.427;Munich (EDDM)
2014;1;JAN;EDDS;Stuttgart;Germany;40;3.284;39.529;3.459;Stuttgart (EDDS)
2014;2;FEB;EDDS;Stuttgart;Germany;40;3.145;37.404;3.429;Stuttgart (EDDS)
2014;3;MAR;EDDS;Stuttgart;Germany;40;3.786;47.338;3.462;Stuttgart (EDDS)
2014;4;APR;EDDS;Stuttgart;Germany;40;3.802;46.982;1.268;Stuttgart (EDDS)
2014;5;MAY;EDDS;Stuttgart;Germany;40;4.715;58.719;3.850;Stuttgart (EDDS)
2014;6;JUN;EDDS;Stuttgart;Germany;40;4.897;61.799;3.499;Stuttgart (EDDS)
2014;7;JUL;EDDS;Stuttgart;Germany;40;4.949;61.922;3.506;Stuttgart (EDDS)
2014;8;AUG;EDDS;Stuttgart;Germany;40;4.667;56.884;4.117;Stuttgart (EDDS)
2014;9;SEP;EDDS;Stuttgart;Germany;40;4.984;62.589;3.568;Stuttgart (EDDS)
2014;10;OCT;EDDS;Stuttgart;Germany;40;4.530;55.628;2.025;Stuttgart (EDDS)
2014;11;NOV;EDDS;Stuttgart;Germany;40;3.554;43.978;1.150;Stuttgart (EDDS)
2014;12;DEC;EDDS;Stuttgart;Germany;40;3.381;41.230;2.574;Stuttgart (EDDS)
2014;1;JAN;EDDT;Berlin/ Tegel;Germany;40;6.165;75.204;9.807;Berlin/ Tegel (EDDT)
2014;2;FEB;EDDT;Berlin/ Tegel;Germany;40;6.208;79.416;7.447;Berlin/ Tegel (EDDT)
2014;3;MAR;EDDT;Berlin/ Tegel;Germany;40;7.136;89.417;11.731;Berlin/ Tegel (EDDT)
2014;4;APR;EDDT;Berlin/ Tegel;Germany;40;7.230;89.468;13.690;Berlin/ Tegel (EDDT)
2014;5;MAY;EDDT;Berlin/ Tegel;Germany;40;8.026;100.256;14.350;Berlin/ Tegel (EDDT)
2014;6;JUN;EDDT;Berlin/ Tegel;Germany;40;7.928;100.875;10.150;Berlin/ Tegel (EDDT)
2014;7;JUL;EDDT;Berlin/ Tegel;Germany;40;7.913;98.104;12.546;Berlin/ Tegel (EDDT)
2014;8;AUG;EDDT;Berlin/ Tegel;Germany;40;7.683;99.425;7.664;Berlin/ Tegel (EDDT)
2014;9;SEP;EDDT;Berlin/ Tegel;Germany;40;7.867;97.827;13.540;Berlin/ Tegel (EDDT)
2014;10;OCT;EDDT;Berlin/ Tegel;Germany;40;8.037;101.133;11.899;Berlin/ Tegel (EDDT)
2014;11;NOV;EDDT;Berlin/ Tegel;Germany;40;7.117;87.373;10.490;Berlin/ Tegel (EDDT)
2014;12;DEC;EDDT;Berlin/ Tegel;Germany;40;6.466;83.165;12.748;Berlin/ Tegel (EDDT)
2014;1;JAN;EFHK;Helsinki/ Vantaa;Finland;40;6.141;73.656;6.344;Helsinki/ Vantaa (EFHK)
2014;2;FEB;EFHK;Helsinki/ Vantaa;Finland;40;5.933;71.797;8.441;Helsinki/ Vantaa (EFHK)
2014;3;MAR;EFHK;Helsinki/ Vantaa;Finland;40;6.704;81.495;7.085;Helsinki/ Vantaa (EFHK)
2014;4;APR;EFHK;Helsinki/ Vantaa;Finland;40;6.481;79.873;5.617;Helsinki/ Vantaa (EFHK)
2014;5;MAY;EFHK;Helsinki/ Vantaa;Finland;40;6.921;85.939;6.842;Helsinki/ Vantaa (EFHK)
2014;6;JUN;EFHK;Helsinki/ Vantaa;Finland;40;6.667;81.991;4.667;Helsinki/ Vantaa (EFHK)
2014;7;JUL;EFHK;Helsinki/ Vantaa;Finland;40;6.263;76.466;2.317;Helsinki/ Vantaa (EFHK)
2014;8;AUG;EFHK;Helsinki/ Vantaa;Finland;40;6.791;83.304;5.281;Helsinki/ Vantaa (EFHK)
2014;9;SEP;EFHK;Helsinki/ Vantaa;Finland;40;6.995;85.476;5.770;Helsinki/ Vantaa (EFHK)
2014;10;OCT;EFHK;Helsinki/ Vantaa;Finland;40;6.952;84.149;6.733;Helsinki/ Vantaa (EFHK)
2014;11;NOV;EFHK;Helsinki/ Vantaa;Finland;40;6.188;74.482;7.231;Helsinki/ Vantaa (EFHK)
2014;12;DEC;EFHK;Helsinki/ Vantaa;Finland;40;5.760;70.013;7.411;Helsinki/ Vantaa (EFHK)
2014;1;JAN;EGBB;Birmingham;United Kingdom;40;2.873;40.572;2.750;Birmingham (EGBB)
2014;2;FEB;EGBB;Birmingham;United Kingdom;40;1.185;17.139;1.155;Birmingham (EGBB)
2014;3;MAR;EGBB;Birmingham;United Kingdom;40;3.097;43.116;2.117;Birmingham (EGBB)
2014;4;APR;EGBB;Birmingham;United Kingdom;40;3.515;49.215;1.890;Birmingham (EGBB)
2014;5;MAY;EGBB;Birmingham;United Kingdom;40;4.204;57.221;1.830;Birmingham (EGBB)
2014;6;JUN;EGBB;Birmingham;United Kingdom;40;4.257;54.880;2.669;Birmingham (EGBB)
2014;7;JUL;EGBB;Birmingham;United Kingdom;40;4.577;59.003;303;Birmingham (EGBB)
2014;8;AUG;EGBB;Birmingham;United Kingdom;40;4.554;58.343;4.696;Birmingham (EGBB)
2014;9;SEP;EGBB;Birmingham;United Kingdom;40;4.415;56.646;2.702;Birmingham (EGBB)
2014;10;OCT;EGBB;Birmingham;United Kingdom;40;4.271;58.154;2.968;Birmingham (EGBB)
2014;11;NOV;EGBB;Birmingham;United Kingdom;40;3.376;45.554;2.173;Birmingham (EGBB)
2014;12;DEC;EGBB;Birmingham;United Kingdom;40;3.152;41.916;908;Birmingham (EGBB)
2014;1;JAN;EGCC;Manchester;United Kingdom;40;5.349;72.302;7.374;Manchester (EGCC)
2014;2;FEB;EGCC;Manchester;United Kingdom;40;5.156;69.746;9.355;Manchester (EGCC)
2014;3;MAR;EGCC;Manchester;United Kingdom;40;5.891;79.816;9.019;Manchester (EGCC)
2014;4;APR;EGCC;Manchester;United Kingdom;40;6.613;89.344;13.100;Manchester (EGCC)
2014;5;MAY;EGCC;Manchester;United Kingdom;40;7.741;104.377;13.664;Manchester (EGCC)
2014;6;JUN;EGCC;Manchester;United Kingdom;40;7.965;107.519;11.927;Manchester (EGCC)
2014;7;JUL;EGCC;Manchester;United Kingdom;40;8.387;113.210;11.213;Manchester (EGCC)
2014;8;AUG;EGCC;Manchester;United Kingdom;40;8.479;114.293;12.892;Manchester (EGCC)
2014;9;SEP;EGCC;Manchester;United Kingdom;40;8.122;109.730;8.951;Manchester (EGCC)
2014;10;OCT;EGCC;Manchester;United Kingdom;40;7.585;102.915;14.811;Manchester (EGCC)
2014;11;NOV;EGCC;Manchester;United Kingdom;40;5.772;78.523;6.732;Manchester (EGCC)
2014;12;DEC;EGCC;Manchester;United Kingdom;40;5.681;77.224;9.692;Manchester (EGCC)
2014;1;JAN;EGKK;London/ Gatwick;United Kingdom;40;8.482;120.788;20.050;London/ Gatwick (EGKK)
2014;2;FEB;EGKK;London/ Gatwick;United Kingdom;40;8.182;116.304;24.511;London/ Gatwick (EGKK)
2014;3;MAR;EGKK;London/ Gatwick;United Kingdom;40;9.326;131.918;21.145;London/ Gatwick (EGKK)
2014;4;APR;EGKK;London/ Gatwick;United Kingdom;40;10.644;149.696;30.182;London/ Gatwick (EGKK)
2014;5;MAY;EGKK;London/ Gatwick;United Kingdom;40;11.626;163.385;34.517;London/ Gatwick (EGKK)
2014;6;JUN;EGKK;London/ Gatwick;United Kingdom;40;11.614;164.279;36.036;London/ Gatwick (EGKK)
2014;7;JUL;EGKK;London/ Gatwick;United Kingdom;40;12.288;171.082;35.663;London/ Gatwick (EGKK)
2014;8;AUG;EGKK;London/ Gatwick;United Kingdom;40;13.109;181.893;54.902;London/ Gatwick (EGKK)
2014;9;SEP;EGKK;London/ Gatwick;United Kingdom;40;12.024;170.267;42.903;London/ Gatwick (EGKK)
2014;10;OCT;EGKK;London/ Gatwick;United Kingdom;40;;;;London/ Gatwick (EGKK)
2014;11;NOV;EGKK;London/ Gatwick;United Kingdom;40;8.476;119.756;15.450;London/ Gatwick (EGKK)
2014;12;DEC;EGKK;London/ Gatwick;United Kingdom;40;8.852;124.170;24.258;London/ Gatwick (EGKK)
2014;1;JAN;EGLL;London/ Heathrow;United Kingdom;40;17.091;229.570;146.215;London/ Heathrow (EGLL)
2014;2;FEB;EGLL;London/ Heathrow;United Kingdom;40;16.058;213.895;172.467;London/ Heathrow (EGLL)
2014;3;MAR;EGLL;London/ Heathrow;United Kingdom;40;18.619;252.857;150.871;London/ Heathrow (EGLL)
2014;4;APR;EGLL;London/ Heathrow;United Kingdom;40;18.654;254.288;162.229;London/ Heathrow (EGLL)
2014;5;MAY;EGLL;London/ Heathrow;United Kingdom;40;19.981;271.028;172.868;London/ Heathrow (EGLL)
2014;6;JUN;EGLL;London/ Heathrow;United Kingdom;40;19.611;267.030;146.031;London/ Heathrow (EGLL)
2014;7;JUL;EGLL;London/ Heathrow;United Kingdom;40;20.212;272.571;149.690;London/ Heathrow (EGLL)
2014;8;AUG;EGLL;London/ Heathrow;United Kingdom;40;20.256;270.575;169.003;London/ Heathrow (EGLL)
2014;9;SEP;EGLL;London/ Heathrow;United Kingdom;40;19.141;262.388;142.851;London/ Heathrow (EGLL)
2014;10;OCT;EGLL;London/ Heathrow;United Kingdom;40;19.948;267.315;205.293;London/ Heathrow (EGLL)
2014;11;NOV;EGLL;London/ Heathrow;United Kingdom;40;18.254;251.573;141.938;London/ Heathrow (EGLL)
2014;12;DEC;EGLL;London/ Heathrow;United Kingdom;40;17.730;237.057;186.273;London/ Heathrow (EGLL)
2014;1;JAN;EGPH;Edinburgh;United Kingdom;40;3.582;46.764;842;Edinburgh (EGPH)
2014;2;FEB;EGPH;Edinburgh;United Kingdom;40;3.443;45.492;1.313;Edinburgh (EGPH)
2014;3;MAR;EGPH;Edinburgh;United Kingdom;40;4.028;52.834;3.126;Edinburgh (EGPH)
2014;4;APR;EGPH;Edinburgh;United Kingdom;40;4.443;56.802;3.536;Edinburgh (EGPH)
2014;5;MAY;EGPH;Edinburgh;United Kingdom;40;4.796;61.244;3.819;Edinburgh (EGPH)
2014;6;JUN;EGPH;Edinburgh;United Kingdom;40;4.854;62.406;3.190;Edinburgh (EGPH)
2014;7;JUL;EGPH;Edinburgh;United Kingdom;40;5.182;67.576;3.487;Edinburgh (EGPH)
2014;8;AUG;EGPH;Edinburgh;United Kingdom;40;4.969;65.098;3.784;Edinburgh (EGPH)
2014;9;SEP;EGPH;Edinburgh;United Kingdom;40;4.896;63.381;4.910;Edinburgh (EGPH)
2014;10;OCT;EGPH;Edinburgh;United Kingdom;40;4.817;63.552;3.103;Edinburgh (EGPH)
2014;11;NOV;EGPH;Edinburgh;United Kingdom;40;3.950;50.457;2.038;Edinburgh (EGPH)
2014;12;DEC;EGPH;Edinburgh;United Kingdom;40;3.827;51.549;4.701;Edinburgh (EGPH)
2014;1;JAN;EGSS;London/ Stansted;United Kingdom;40;5.390;70.927;5.666;London/ Stansted (EGSS)
2014;2;FEB;EGSS;London/ Stansted;United Kingdom;40;4.944;64.974;6.074;London/ Stansted (EGSS)
2014;3;MAR;EGSS;London/ Stansted;United Kingdom;40;5.530;77.128;3.631;London/ Stansted (EGSS)
2014;4;APR;EGSS;London/ Stansted;United Kingdom;40;6.489;94.029;4.807;London/ Stansted (EGSS)
2014;5;MAY;EGSS;London/ Stansted;United Kingdom;40;6.943;99.419;5.917;London/ Stansted (EGSS)
2014;6;JUN;EGSS;London/ Stansted;United Kingdom;40;6.845;100.239;3.662;London/ Stansted (EGSS)
2014;7;JUL;EGSS;London/ Stansted;United Kingdom;40;6.846;100.299;4.779;London/ Stansted (EGSS)
2014;8;AUG;EGSS;London/ Stansted;United Kingdom;40;6.922;95.078;3.664;London/ Stansted (EGSS)
2014;9;SEP;EGSS;London/ Stansted;United Kingdom;40;6.939;104.633;5.249;London/ Stansted (EGSS)
2014;10;OCT;EGSS;London/ Stansted;United Kingdom;40;6.980;94.515;6.810;London/ Stansted (EGSS)
2014;11;NOV;EGSS;London/ Stansted;United Kingdom;40;6.161;87.254;6.059;London/ Stansted (EGSS)
2014;12;DEC;EGSS;London/ Stansted;United Kingdom;40;6.020;82.721;7.078;London/ Stansted (EGSS)
2014;1;JAN;EHAM;Amsterdam/ Schiphol;Netherlands;40;15.730;211.410;28.154;Amsterdam/ Schiphol (EHAM)
2014;2;FEB;EHAM;Amsterdam/ Schiphol;Netherlands;40;14.846;199.854;32.115;Amsterdam/ Schiphol (EHAM)
2014;3;MAR;EHAM;Amsterdam/ Schiphol;Netherlands;40;17.190;227.911;21.889;Amsterdam/ Schiphol (EHAM)
2014;4;APR;EHAM;Amsterdam/ Schiphol;Netherlands;40;18.409;242.430;15.276;Amsterdam/ Schiphol (EHAM)
2014;5;MAY;EHAM;Amsterdam/ Schiphol;Netherlands;40;19.691;258.821;24.265;Amsterdam/ Schiphol (EHAM)
2014;6;JUN;EHAM;Amsterdam/ Schiphol;Netherlands;40;19.028;249.129;25.512;Amsterdam/ Schiphol (EHAM)
2014;7;JUL;EHAM;Amsterdam/ Schiphol;Netherlands;40;20.620;270.461;22.825;Amsterdam/ Schiphol (EHAM)
2014;8;AUG;EHAM;Amsterdam/ Schiphol;Netherlands;40;20.734;275.252;22.593;Amsterdam/ Schiphol (EHAM)
2014;9;SEP;EHAM;Amsterdam/ Schiphol;Netherlands;40;18.862;246.038;28.938;Amsterdam/ Schiphol (EHAM)
2014;10;OCT;EHAM;Amsterdam/ Schiphol;Netherlands;40;20.008;267.764;36.012;Amsterdam/ Schiphol (EHAM)
2014;11;NOV;EHAM;Amsterdam/ Schiphol;Netherlands;40;16.948;226.550;28.078;Amsterdam/ Schiphol (EHAM)
2014;12;DEC;EHAM;Amsterdam/ Schiphol;Netherlands;40;16.453;220.223;29.865;Amsterdam/ Schiphol (EHAM)
2014;1;JAN;EIDW;Dublin;Ireland;40;6.109;77.092;11.420;Dublin (EIDW)
2014;2;FEB;EIDW;Dublin;Ireland;40;5.587;71.540;12.118;Dublin (EIDW)
2014;3;MAR;EIDW;Dublin;Ireland;40;6.557;83.396;10.734;Dublin (EIDW)
2014;4;APR;EIDW;Dublin;Ireland;40;7.397;98.359;9.291;Dublin (EIDW)
2014;5;MAY;EIDW;Dublin;Ireland;40;7.984;104.824;12.010;Dublin (EIDW)
2014;6;JUN;EIDW;Dublin;Ireland;40;7.964;106.003;8.318;Dublin (EIDW)
2014;7;JUL;EIDW;Dublin;Ireland;40;8.402;107.958;9.686;Dublin (EIDW)
2014;8;AUG;EIDW;Dublin;Ireland;40;8.243;103.770;9.590;Dublin (EIDW)
2014;9;SEP;EIDW;Dublin;Ireland;40;7.981;106.818;10.519;Dublin (EIDW)
2014;10;OCT;EIDW;Dublin;Ireland;40;7.878;101.014;14.191;Dublin (EIDW)
2014;11;NOV;EIDW;Dublin;Ireland;40;6.758;88.328;11.318;Dublin (EIDW)
2014;12;DEC;EIDW;Dublin;Ireland;40;6.669;80.660;11.784;Dublin (EIDW)
2014;1;JAN;EKCH;Copenhagen/ Kastrup;Denmark;40;8.656;97.230;23.893;Copenhagen/ Kastrup (EKCH)
2014;2;FEB;EKCH;Copenhagen/ Kastrup;Denmark;40;8.603;98.590;19.273;Copenhagen/ Kastrup (EKCH)
2014;3;MAR;EKCH;Copenhagen/ Kastrup;Denmark;40;10.032;113.725;13.952;Copenhagen/ Kastrup (EKCH)
2014;4;APR;EKCH;Copenhagen/ Kastrup;Denmark;40;10.051;112.393;10.980;Copenhagen/ Kastrup (EKCH)
2014;5;MAY;EKCH;Copenhagen/ Kastrup;Denmark;40;10.830;121.569;11.471;Copenhagen/ Kastrup (EKCH)
2014;6;JUN;EKCH;Copenhagen/ Kastrup;Denmark;40;10.829;123.053;9.790;Copenhagen/ Kastrup (EKCH)
2014;7;JUL;EKCH;Copenhagen/ Kastrup;Denmark;40;10.485;117.070;6.401;Copenhagen/ Kastrup (EKCH)
2014;8;AUG;EKCH;Copenhagen/ Kastrup;Denmark;40;10.489;119.044;10.943;Copenhagen/ Kastrup (EKCH)
2014;9;SEP;EKCH;Copenhagen/ Kastrup;Denmark;40;10.820;120.190;12.389;Copenhagen/ Kastrup (EKCH)
2014;10;OCT;EKCH;Copenhagen/ Kastrup;Denmark;40;10.901;123.463;15.631;Copenhagen/ Kastrup (EKCH)
2014;11;NOV;EKCH;Copenhagen/ Kastrup;Denmark;40;9.175;102.307;13.330;Copenhagen/ Kastrup (EKCH)
2014;12;DEC;EKCH;Copenhagen/ Kastrup;Denmark;40;8.209;93.302;12.564;Copenhagen/ Kastrup (EKCH)
2014;1;JAN;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;2;FEB;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;3;MAR;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;4;APR;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;5;MAY;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;6;JUN;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;7;JUL;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;8;AUG;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;9;SEP;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;10;OCT;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;11;NOV;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;12;DEC;ENGM;Oslo/ Gardermoen;Norway;40;;;;Oslo/ Gardermoen (ENGM)
2014;1;JAN;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;2;FEB;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;3;MAR;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;4;APR;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;5;MAY;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;6;JUN;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;7;JUL;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;8;AUG;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;9;SEP;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;10;OCT;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;11;NOV;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;12;DEC;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2014;1;JAN;ESSA;Stockholm/ Arlanda;Sweden;40;8.136;100.786;9.818;Stockholm/ Arlanda (ESSA)
2014;2;FEB;ESSA;Stockholm/ Arlanda;Sweden;40;8.134;103.136;8.554;Stockholm/ Arlanda (ESSA)
2014;3;MAR;ESSA;Stockholm/ Arlanda;Sweden;40;9.675;120.767;11.764;Stockholm/ Arlanda (ESSA)
2014;4;APR;ESSA;Stockholm/ Arlanda;Sweden;40;9.370;117.340;7.302;Stockholm/ Arlanda (ESSA)
2014;5;MAY;ESSA;Stockholm/ Arlanda;Sweden;40;10.007;123.696;8.630;Stockholm/ Arlanda (ESSA)
2014;6;JUN;ESSA;Stockholm/ Arlanda;Sweden;40;9.699;119.743;8.113;Stockholm/ Arlanda (ESSA)
2014;7;JUL;ESSA;Stockholm/ Arlanda;Sweden;40;8.421;101.091;1.432;Stockholm/ Arlanda (ESSA)
2014;8;AUG;ESSA;Stockholm/ Arlanda;Sweden;40;9.138;110.035;7.018;Stockholm/ Arlanda (ESSA)
2014;9;SEP;ESSA;Stockholm/ Arlanda;Sweden;40;10.357;124.938;14.984;Stockholm/ Arlanda (ESSA)
