flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
00646fed-6640-4ea1-9b5a-93dafc4a934b,SHT19T,GEUUF,A320,0x400981,EGPD,EGLL,['0000' '4434' '6477'],2017-08-04T15:29:28Z,2017-08-04T16:49:59Z,['0xe5a1c9f' 382360]
0076eba2-315d-4fd6-a94f-fa2c3cfc6fed,BAW59G,GEUPD,A319,0x400804,LSZM,EGLL,['0000' '6714'],2017-08-04T16:46:40Z,2017-08-04T18:22:22Z,['0xe5a5d02' 384192]
007b1e52-fc8b-4380-92b5-a7cef7a22ac2,SHT9V,GEUUU,A320,0x405455,EGPH,EGLL,['0000' '3136'],2017-08-04T07:23:31Z,2017-08-04T08:46:10Z,['0xe58f314' 361390]
009763df-acb6-45ee-a73e-edf9d5fb42a0,AIC131,VTANI,B788,0x8005F2,VABB,EGLL,['3617' '2250'],2017-08-04T04:11:23Z,2017-08-04T10:25:08Z,['0xe5843a2' 367769]
01a5458f-83d9-4abc-b72e-f2ca5b639e74,BAW102,GZBJF,B788,0x406A9D,CYYC,EGLL,['5421' '0000' '3434' '4740' '5463' '3521'],2017-08-04T11:09:32Z,2017-08-04T12:52:33Z,[376042 '0xe58a2af']
01b1a128-ba23-4804-b845-e190a958a0f2,BAW1BG,GEUOI,A319,0x400941,ENBR,EGLL,['4701' '2276'],2017-08-04T11:46:00Z,2017-08-04T14:18:19Z,['0xe5976a1' 375817]
01deb48b-5be8-45fe-ba98-859cd11058de,BAW12,GXLEJ,A388,0x406D1A,WSSS,EGLL,['3641'],2017-08-04T23:07:59Z,2017-08-04T23:59:51Z,['0xe5a28b0']
02aaf162-3a7d-47a8-bc9d-26caf08327a9,BAW827,GEUYW,A320,0x406AE3,EIDW,EGLL,['0000' '3167' '6707'],2017-08-04T10:25:23Z,2017-08-04T11:45:48Z,['0xe594867' 373439]
02eb83ed-d1bb-4ac2-a1eb-4509df14fbcc,TAR790,TSIMU,A320,0x02A194,DTTA,EGLL,['0000' '6161' '4027' '1000'],2017-08-04T14:38:43Z,2017-08-04T17:14:14Z,['0xe59f13d' 389750]
02ebb9a0-de09-421c-bb2f-c09d016345fb,DLH3LY,DAIDN,A321,0x3C648E,EDDF,EGLL,['0000' '0120'],2017-08-04T05:17:38Z,2017-08-04T07:00:14Z,['0xe58be07' 369215]
02f9d56e-d2a8-41b6-a070-ab0e71d77ee4,BAW911U,GEUPX,A319,0x400934,EDDF,EGLL,['0000' '2560' '4104' '7621'],2017-08-04T16:40:20Z,2017-08-04T18:27:30Z,['0xe5a583f' 384274]
031da908-1a7b-46c5-8700-e9ffd917be71,ETD59V,A6APB,A388,0x896405,OMAA,EGLL,['3405' '2234' '4754'],2017-08-04T04:51:41Z,2017-08-04T11:47:22Z,['0xe58a1c3' 374760]
033aea45-95b8-48a3-af5c-64084aac1929,SAS503,OYKBH,A321,0x45AC48,EKCH,EGLL,['0000' '0762' '2754'],2017-08-04T10:07:49Z,2017-08-04T12:45:44Z,['0xe593f32' 377531]
034c45f5-551e-4933-8bcf-5ccd70ae85ae,BAW127E,GEUYB,A320,0x405A4A,LGKR,EGLL,['0000' '3714' '2714'],2017-08-04T13:32:27Z,2017-08-04T16:39:33Z,['0xe59bf9a' 378634]
039a6933-d9fb-49f5-925e-2bef907be4c6,BAW164,GZBKK,B789,0x406F77,LLBG,EGLL,['0000' '7273' '2710'],2017-08-04T13:30:05Z,2017-08-04T18:51:54Z,['0xe59bdfa' 378596]
041d4cf9-6fab-45cd-9cc4-339a3cce0648,DAL402,N175DN,B763,0xA12C18,KJFK,EGLL,['5472' '0000'],2017-08-04T06:40:39Z,2017-08-04T08:09:09Z,[371356 '0xe583f3d']
04330a40-851d-4f99-a3b3-9637dbc82100,BAW82,GVIIK,B772,0x400683,DNAA,EGLL,['0000' '4225' '4036'],2017-08-04T10:30:36Z,2017-08-04T13:22:20Z,['0xe58eef3' 380714]
0464fd3f-ece8-4622-97b9-753ae530a62d,BAW747,GEUOE,A319,0x40093E,ENZV,EGLL,['0000' '6215' '4771' '4425'],2017-08-04T13:40:46Z,2017-08-04T15:39:50Z,['0xe59c5b6' 378237]
0491b907-dfed-4050-8b4b-df63e32ca6e1,BEE9GL,NA,NA,0x400E8C,EGPD,EGLL,['7650'],2017-08-04T14:39:32Z,2017-08-04T16:12:38Z,[376248]
04b8e4a8-15d9-4e9e-be9c-a7349e02e0bd,BAW991,GEUXD,A321,0x400AFC,EDDT,EGLL,['0000' '1357' '0364' '1075'],2017-08-04T09:19:03Z,2017-08-04T11:37:20Z,['0xe59290c' 371578]
0533197e-49d7-42cc-8243-f9f0813f12a1,ANA211,JA735A,B77W,0x867FE8,RJTT,EGLL,['0000' '6706' '2005'],2017-08-04T10:51:37Z,2017-08-04T15:11:04Z,['0xe587832' 374685]
06360bf0-1d8b-4929-8815-2c657805eb93,AHY007,VPBBR,B788,0x424293,UBBB,EGLL,['1327' '3264'],2017-08-04T14:28:07Z,2017-08-04T20:23:28Z,['0xe59e88e' 392610]
06f9428d-9581-46b7-9169-27930c70feae,EVA067,B16711,B77W,0x8990DA,VTBS,EGLL,['6146' '3260'],2017-08-04T12:47:57Z,2017-08-04T18:34:04Z,['0xe58d6d4' 378500]
074fcaab-a84a-4aca-954e-b55b27c926cf,BAW913U,GEUPH,A319,0x400878,EDDF,EGLL,['0000' '2520' '7720' '1426'],2017-08-04T17:51:04Z,2017-08-04T19:29:33Z,['0xe5a903c' 386113]
077ca2d2-cf64-4475-a931-386d9efc79f1,VIR8E,GVMAP,B789,0x406ECD,KLAX,EGLL,['4225' '0000' '7707'],2017-08-04T07:28:27Z,2017-08-04T09:15:52Z,[367853 '0xe57f553']
07c219af-caf9-44e3-a358-7f80be28d64d,OMA101,A4ODB,A333,0x70C0A5,OOMS,EGLL,['4057' '3230'],2017-08-04T11:32:14Z,2017-08-04T18:17:06Z,['0xe594677' 383154]
07c91a60-4492-4fed-8341-b5218731ffb2,AAL732,N274AY,A333,0xA2B56F,KCLT,EGLL,['5417'],2017-08-04T11:03:09Z,2017-08-04T12:30:44Z,[373938 '0xe58b686']
08314c6b-e732-4d96-8ac5-6dbe4d54596f,SHT3L,GEUUM,A320,0x4009DA,EGCC,EGLL,['0000' '5442' '4232'],2017-08-04T15:04:00Z,2017-08-04T16:13:14Z,['0xe5a0227' 381441]
08455a75-2de9-46d4-85f0-210c8d9270c2,DAL403,N183DN,B763,0xA14C29,KJFK,EGLL,['5427' '0000'],2017-08-04T10:38:44Z,2017-08-04T12:08:07Z,[375494 '0xe58bf3a']
085c15ab-4889-46f3-b282-42ab069848d1,DAL18,NA,NA,0xA0F44C,KDTW,EGLL,['5475'],2017-08-04T08:09:07Z,2017-08-04T09:51:20Z,[374052]
0922cfff-8167-46c3-a354-64bd9a6902c7,BAW45B,GCIVR,B744,0x4006A8,KBOS,EGLL,['5467' '7314'],2017-08-04T04:27:40Z,2017-08-04T05:52:01Z,[369121 '0xe580b1d']
09ab9678-85d3-47ed-81b3-1029589beb2b,SHT9Y,GEUUT,A320,0x401240,EGPH,EGLL,['0000' '3141'],2017-08-04T17:46:59Z,2017-08-04T19:08:09Z,['0xe5a8cc0']
09d6a1a2-b6e6-44f0-b0b9-4c6d3fbaec7c,BAW28CY,GEUUN,A320,0x4009DB,LKPR,EGLL,['0000' '6621' '2737' '6361'],2017-08-04T04:55:56Z,2017-08-04T07:03:03Z,['0xe58b3a3' 359057]
0a1681b1-1675-4d91-8894-323deec8aab9,BAW475,GEUUG,A320,0x400982,LEBL,EGLL,['0000' '1036' '3130'],2017-08-04T13:25:43Z,2017-08-04T15:34:26Z,['0xe59ba87' 377882]
0a1c6cb4-1cff-4d16-8c28-f15daae14782,BAW81D,GEUUP,A320,0x400A25,EIDW,EGLL,['0000' '6321' '0325'],2017-08-04T14:29:04Z,2017-08-04T15:47:47Z,['0xe59eb3e' 380683]
0a258aaa-e3eb-41a2-abcb-625425ee33ca,QFA9,VHOQL,A388,0x7C492B,OMDB,EGLL,['6230' '3245'],2017-08-04T07:25:14Z,2017-08-04T13:41:24Z,['0xe58dc5c' 379077]
0a449a45-b028-434c-8822-ff60dbe02d28,DLH900,DAISL,A321,0x3C666C,EDDF,EGLL,['0000' '4101' '4740'],2017-08-04T06:16:36Z,2017-08-04T07:52:19Z,['0xe58d6f4' 370576]
0a554245-dba9-4f54-bd5d-50a89edd5a43,GFA007,A9CKD,A332,0x89402C,OBBI,EGLL,['0000' '4475'],2017-08-04T22:22:39Z,2017-08-04T23:59:52Z,['0xe5b4903']
0a6ad7b7-1fe9-4359-9516-30b783b619d4,AIC111,VTANY,B788,0x80073F,VIDP,EGLL,['0565' '3645' '3243'],2017-08-04T12:02:05Z,2017-08-04T17:57:13Z,['0xe592256' 381142]
0addc4d7-383c-4ae1-b207-43388c5d70e8,BAW196E,GYMMI,B772,0x4007F4,KIAH,EGLL,['5447' '0000' '7530'],2017-08-04T09:21:29Z,2017-08-04T10:43:42Z,[372527 '0xe5856ab']
0b17571e-aff8-4efe-82c7-15726b8880e7,AAL106,N751AN,B772,0xAA1DCD,KJFK,EGLL,['0000' '5411'],2017-08-04T06:03:19Z,2017-08-04T07:39:27Z,['0xe562b16' 371438]
0b6b9f8e-0078-4576-9d7c-ae6d6d83d4a4,BAW563,GEUPB,A319,0x400802,LIML,EGLL,['0000' '0472' '2772' '4454'],2017-08-04T14:14:31Z,2017-08-04T16:09:16Z,['0xe59e03c' 379120]
0bbe1ebe-43cb-4057-8bd4-c5e0b745b160,SWR34E,HBIJF,A320,0x4B160F,LSZH,EGLL,['0000' '3175' '2074' '3075' '5547'],2017-08-04T09:16:17Z,2017-08-04T11:03:24Z,['0xe5924fe' 369141]
0bd7594e-5c73-4382-965f-1402872b78e5,SAS4629,EIFPA,CRJ9,0x4CA5FA,ENZV,EGLL,['0000' '2000' '2266' '6303'],2017-08-04T07:51:36Z,2017-08-04T10:13:14Z,['0xe58ff78' 354741]
0c5f1554-b728-410f-8738-c652032c2165,DLH3YC,DAIZI,A320,0x3C6749,EDDF,EGLL,['2506' '3402'],2017-08-04T19:44:18Z,2017-08-04T21:10:21Z,['0xe5adf7f' 392697]
0cb8736b-8eb5-4d9e-b3d7-d1072a13f9e9,UAE7,A6EEI,A388,0x896188,OMDB,EGLL,['6202'],2017-08-04T23:30:56Z,2017-08-04T23:59:53Z,['0xe5b4daa']
0ceafabb-02d1-41dc-992f-d01d91f834e4,SHT7X,NA,NA,0x40097D,EGPF,EGLL,['7750'],2017-08-04T17:49:02Z,2017-08-04T19:00:13Z,[385906]
0d176623-8ee6-4f72-b86c-a3e5b83e5f57,BAW631,GEUYD,A320,0x405EE1,LGAT,EGLL,['0000' '2034' '5214'],2017-08-04T05:24:20Z,2017-08-04T09:15:00Z,['0xe58c114' 359463]
0d45af32-b4aa-4f1e-bbeb-b580f16af4bb,BAW399R,GEUPO,A319,0x4008AE,EBBR,EGLL,['0000' '4415'],2017-08-04T17:39:29Z,2017-08-04T18:37:10Z,['0xe5a82e0']
0d4d834f-43c1-488e-9d3a-47c4d500d205,UAE3,A6EDX,A388,0x8960F9,OMDB,EGLL,['6204' '3231' '3232' '4753'],2017-08-04T11:15:34Z,2017-08-04T17:34:39Z,['0xe5942bd' 379026]
0d64b9bf-7d44-4e36-8a19-9ee423109c07,BAW793,GEUPJ,A319,0x400879,ESGG,EGLL,['0000' '6212' '2520' '1426'],2017-08-04T18:03:08Z,2017-08-04T19:58:03Z,['0xe5a9970' 386746]
