flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
1a8c7335-dac7-475d-b0e2-d2ada1394f0f,2017-07-31T23:24:25Z,-5.702461824389864,52.85126651013472,15891.109875775337,111.61546723295334,39.925813775462665,1,P40,NA,329.31772780699555,IV,EIN56V,NA,NA,0x4CA27F,LEBL,EIDW
979386f9-8b49-4d69-a583-2f473d6d124e,2017-07-31T23:38:46Z,-5.702307176783754,52.850924185538176,14877.639458325666,309.4690775509884,39.946374852633234,1,P40,NA,329.32596648886556,IV,EIN73J,NA,NA,0x4CA76F,LEPA,EIDW
cb65301e-f7e2-4943-92a9-109b239d32f2,2017-07-31T23:41:56Z,-6.309802101541141,53.50283119062929,1800,0,5.10134543975337,1,P40,NA,163.73497226969891,II,RYR22LQ,NA,NA,NA,EPBY,EIDW
df6501bd-fcc6-4af8-b184-8596e22c9dd6,2017-07-31T23:53:44Z,-5.673918560703425,52.8668885564361,17444.271790271854,191.33723717479853,39.67168312566933,1,P40,NA,327.35907795080806,IV,EIN5HL,NA,NA,0x4CA8BD,LEAL,EIDW
8b33292b-949f-47c6-bcbc-13084f66d597,2017-08-01T00:00:10Z,-5.777921733588828,52.8264924068309,17647.472308552857,313.8231228538846,39.92550923888162,1,P40,NA,333.74061570196386,IV,EIN58R,NA,NA,0x4CA92D,LEMG,EIDW
063ead6e-1831-4a27-ab93-a8f37cf791b4,2017-08-01T00:22:41Z,-6.976062595981268,52.91423566700744,17061.318653865084,189.9381494860945,39.73142560347116,1,P40,NA,39.63726627620275,I,EIN487,NA,NA,NA,LPPT,EIDW
be859f1c-e764-4e3f-bb54-8bd2781b4669,2017-08-01T00:25:17Z,-5.167411369070609,53.48764027979225,16542.52238977467,134.71642149096095,39.74899550711498,1,P40,NA,264.68980885727535,III,AEG302,NA,NA,0x5110C8,EGBB,EIDW
a22beae2-e33e-4570-a054-c88817754967,2017-08-01T01:02:20Z,-5.186700466569384,53.5807763846501,14000,145.47009849291052,39.979493648938906,1,P40,NA,256.5691752817379,III,IMX358,HBALQ,AT72,0x4B012E,EGBB,EIDW
9c2be046-0f1c-4dc8-b02a-e83593db59af,2017-08-01T01:54:51Z,-5.210604152481019,53.622921471718534,13649.730503074998,1066.9526342272677,39.82621196475296,1,P40,NA,252.71760429621418,III,TOM4YM,NA,NA,0xC00A9B,LBBG,EIDW
aac1d3b9-58ce-46fd-82b8-a5405df260b1,2017-08-01T03:01:48Z,-7.204413677086997,53.776639532947684,8680.788072626807,325.0312081433686,39.64397454550712,1,P40,NA,122.21157260658572,II,EIN13W,EIEAV,A333,0x4CA74E,KBOS,EIDW
