flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
0008552e-a59a-4e20-9b44-1540a06179c1,FIN3ZK,OHLXB,A320,0x461F63,EFHK,LSZH,"[""'0000'"" ""'3765'"" ""'6042'"" ""'7550'"" ""'1000'""]",2017-08-06T13:50:19Z,2017-08-06T16:48:09Z,['0xe601049']
00432d19-71ec-4439-b7aa-4035e28942f8,SAZ74,NA,NA,NA,LFSB,LSZH,"[""'1000'""]",2017-08-06T14:29:11Z,2017-08-06T14:43:00Z,[459447]
00e7d1ab-2892-4814-8662-3f7652d85c5f,OAW105,HBJVC,F100,0x4B19E8,BKPR,LSZH,"[""'0000'"" ""'1615'"" ""'4173'"" ""'7313'"" ""'1000'""]",2017-08-06T14:59:31Z,2017-08-06T16:57:58Z,['0xe60468d']
012ee807-f5fd-4152-8f95-c0254b1e3bcd,SWR1579,HBIJF,A320,0x4B160F,LOWW,LSZH,"[""'0000'"" ""'1000'""]",2017-08-06T12:44:52Z,2017-08-06T14:09:59Z,['0xe5fe1ba']
01902f9f-b5a8-43ab-a768-38a9ceb89071,SAS841,LNRCX,B738,0x478368,ENGM,LSZH,"[""'0000'"" ""'2730'"" ""'0213'""]",2017-08-06T14:24:36Z,2017-08-06T17:02:44Z,['0xe602aa3' 450371]
01b10af3-5a0d-47a3-bb59-b81eb15a31b1,AFR11EY,NA,NA,NA,LFPG,LSZH,"[""'1000'""]",2017-08-06T05:51:15Z,2017-08-06T06:50:52Z,[439720]
01b5059c-481a-4c60-a601-93be898d96df,SWR2059,HBJVG,F100,0x4B19EC,LEBB,LSZH,"[""'5240'"" ""'5340'""]",2017-08-06T12:44:29Z,2017-08-06T14:22:18Z,['0xe5fdcb0']
01bef671-1441-4daa-ba3f-a467e195e8a9,NLY8JA,HBJOX,A321,0x4B1947,LEPA,LSZH,"[""'0000'"" ""'5547'"" ""'6670'""]",2017-08-06T09:28:40Z,2017-08-06T10:56:12Z,['0xe5f7201' 439256]
01e349f3-e3e8-4786-896f-c5ca44ef5e42,SWR217M,NA,NA,NA,LEPA,LSZH,"[""'5564'""]",2017-08-06T16:41:05Z,2017-08-06T18:09:52Z,[447575]
0362317f-f0c1-479f-bd43-c5927a37a2c4,SWR296,NA,NA,0x4B1880,HTDA,LSZH,"[""'1632'"" ""'2003'"" ""'1000'""]",2017-08-06T01:11:18Z,2017-08-06T04:12:12Z,[425999]
04056ce7-194c-4339-92cd-4d482b06ad39,RAM936R,NA,NA,NA,GMMN,LSZH,"[""'7735'"" ""'1000'""]",2017-08-06T15:13:20Z,2017-08-06T17:31:16Z,[458388]
043e1566-a6cd-4e9d-a155-81465ebbc9a8,SWR41,HBJNC,B77W,0x4B1918,KLAX,LSZH,"[""'2204'"" ""'2034'""]",2017-08-06T09:45:51Z,2017-08-06T13:07:19Z,['0xe5dc837']
056dada4-56d5-4730-a4ef-a96ed561275d,SWR1579,NA,NA,0x4B160F,LOWW,LSZH,"[""'1000'""]",2017-08-06T13:02:39Z,2017-08-06T14:05:56Z,[442549]
05b5f40d-b25d-4364-9ca0-5cfd5eec60ac,EZY93AC,NA,NA,0x400DB2,EGKK,LSZH,"[""'2277'""]",2017-08-06T12:56:03Z,2017-08-06T14:00:26Z,[437803]
05e0580f-f6f4-4c9a-8b52-abfddf421b31,ELY247,4XEKL,B738,0x73806F,LLBG,LSZH,"[""'7262'"" ""'1000'""]",2017-08-06T04:34:10Z,2017-08-06T08:29:44Z,[436653 '0xe5ef525']
068f2790-4e7d-4342-8cc6-29bbd4889652,SWR1711,NA,NA,NA,LIRN,LSZH,"[""'1206'"" ""'1000'""]",2017-08-06T10:28:36Z,2017-08-06T11:53:40Z,[437653]
06cb9c6c-727e-4edd-a567-431a57eac666,BER5L,DABDX,A320,0x3C4898,EDDL,LSZH,"[""'1000'"" ""'1107'""]",2017-08-06T08:30:40Z,2017-08-06T09:36:03Z,['0xe5f5344']
06dec332-7762-4fe2-8e02-0c2387b7f7db,SAS4841,EIFPD,CRJ9,0x4CA66F,ENGM,LSZH,"[""'0764'"" ""'0743'""]",2017-08-06T05:53:52Z,2017-08-06T08:18:04Z,['0xe5f19e6']
06fa8bbe-8be8-49f8-9961-c5fa95e87e97,SWR107K,HBIOC,A321,0x4B168E,EDDH,LSZH,"[""'1131'"" ""'1000'""]",2017-08-06T07:55:58Z,2017-08-06T09:23:26Z,['0xe5f46ef']
06ff8a23-7a03-4d4b-98f4-4e351fd59cca,SWR325,HBIJH,A320,0x4B1611,EGLL,LSZH,"[""'0000'"" ""'2226'"" ""'2233'""]",2017-08-06T16:48:27Z,2017-08-06T18:03:32Z,['0xe6094ce' 447903]
072957fb-7911-4084-8bc5-310cb452b00c,SWR59GW,HBJBE,BCS1,0x4B17E2,LSGG,LSZH,"[""'2000'"" ""'1000'""]",2017-08-06T12:44:29Z,2017-08-06T14:23:03Z,['0xe5fdd48']
07783d03-b154-4e24-83e5-0b3a4f40fdc2,SWR255X,NA,NA,0x4B1616,LGTS,LSZH,"[""'1752'"" ""'5275'"" ""'1000'""]",2017-08-06T08:01:22Z,2017-08-06T10:01:16Z,[434329]
08d273bf-f101-4f90-bd60-4d0b37260c01,SWR345,NA,NA,0x4B1699,EGLL,LSZH,"[""'5665'""]",2017-08-06T05:25:33Z,2017-08-06T06:52:56Z,[431125]
09161107-0c5a-4bff-b175-cdabaa56a2ef,EDW399,HBIJD,A320,0x4B160D,LICC,LSZH,"[""'0000'"" ""'4316'"" ""'1000'""]",2017-08-06T19:01:24Z,2017-08-06T20:55:22Z,['0xe610256']
09e58c08-d54b-42c4-bc89-87efe0c4cce8,ETD88V,A6BLA,B789,0x8963CE,OMAA,LSZH,"[""'1741'""]",2017-08-06T23:18:23Z,2017-08-06T23:59:42Z,['0xe618782']
09f41e77-69fb-40b4-88a8-b98809c58ebb,EDW371F,HBIHX,A320,0x4B15ED,LCLK,LSZH,"[""'0000'"" ""'5665'"" ""'1000'""]",2017-08-06T17:01:05Z,2017-08-06T20:37:57Z,['0xe60a932']
0ae8b11b-aa1b-4cc5-8a18-9a3b4d05eb2b,SWR1957,NA,NA,NA,LEBL,LSZH,"[""'5535'""]",2017-08-06T18:21:00Z,2017-08-06T19:41:36Z,[450749]
0bb84e78-3c71-4301-a667-bdf75c4e314a,SWR100F,NA,NA,NA,LIMC,LSZH,"[""'1000'""]",2017-08-06T13:07:47Z,2017-08-06T13:41:48Z,[428436]
0d00ddc2-6a49-455d-abfe-2b40cd7bcd5a,NLY806Q,NA,NA,NA,LEPA,LSZH,"[""'1053'""]",2017-08-06T14:32:35Z,2017-08-06T15:58:48Z,[458524]
