flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
cef9f326-686b-4ef3-96cf-97258ca3a7bb,BAW905U,NA,NA,0x400877,EDDF,EGLL,['0623'],2017-08-07T12:56:08Z,2017-08-07T14:16:52Z,[478481]
cf114d36-04e3-4d09-a10c-f942991699d1,EIN03L,EICVA,A320,0x4CA13D,EGAC,EGLL,['0000' '3435'],2017-08-07T07:51:34Z,2017-08-07T08:56:05Z,['0xe628b11']
cf4330c3-0cfa-469e-a1ab-1dea319f6813,IBE31WH,ECLXQ,A320,0x344481,LEMD,EGLL,['0000' '5375' '7660'],2017-08-07T05:11:12Z,2017-08-07T07:12:12Z,['0xe624a31' 477246]
cf4e8430-0639-4b86-ba6a-b0e6def96fd1,BAW955L,GEUPV,A319,0x4008B0,EDDM,EGLL,['6670' '2710' '2072' '6360' '3142'],2017-08-07T19:08:19Z,2017-08-07T20:47:18Z,['0xe644464' 487590]
cf920108-3279-49b2-9aad-50fd950f729d,SAA234,ZSSNH,A346,0x00B0F2,FAJS,EGLL,['0000' '2665' '4076'],2017-08-07T02:33:38Z,2017-08-07T05:41:39Z,['0xe60d381' 463675]
cf97c015-4038-4646-b672-c3c35f2e576a,BAW27G,NA,NA,0x40093F,LSGG,EGLL,['5720'],2017-08-07T10:08:27Z,2017-08-07T11:33:04Z,[473940]
cfd04443-f8e8-4875-a1a9-193dfe217a8a,AAR521,HL8284,B772,0x71C284,RKSI,EGLL,['0000' '5770' '2001'],2017-08-07T13:35:54Z,2017-08-07T18:02:48Z,['0xe626d5b' 480180]
cff82f92-98c9-4ac9-8353-82ff46acc9c5,ACA864,CFJZS,B77W,0xC01A61,CYUL,EGLL,['5414' '0000'],2017-08-07T05:05:37Z,2017-08-07T06:52:36Z,[469585 '0xe61c422']
d06efa37-3dec-49b5-b6c9-0851afb11f2e,BAW262,NA,NA,0x4005B9,OERK,EGLL,['4270' '2024' '2714'],2017-08-07T00:28:07Z,2017-08-07T04:10:57Z,[458653]
d0971281-96f3-4ba2-bd45-b12b8fd4dcbc,BAW377,GEUUT,A320,0x401240,LFBO,EGLL,['0000' '2317'],2017-08-07T06:30:49Z,2017-08-07T08:18:48Z,['0xe626ad1' 462186]
d0b14a37-0031-4de9-be54-f345b1e8e1e6,BAW879,GEUUD,A320,0x40097F,ULLI,EGLL,['0000' '5713' '6576' '3512' '4126'],2017-08-07T12:26:32Z,2017-08-07T15:53:03Z,['0xe632105' 478468]
d0b6b1dd-321e-44a1-ac22-13a970619566,BAW48Q,NA,NA,0x4005E2,KSEA,EGLL,['5430'],2017-08-07T09:20:43Z,2017-08-07T11:00:46Z,[474521]
d0f5a645-47da-429a-9e0e-2b6b91592d21,BAW236,GMEDJ,A321,0x400A66,UUDD,EGLL,['0000'],2017-08-07T08:09:05Z,2017-08-07T08:19:16Z,['0xe629266']
