flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
7e753bd9-5112-460e-b238-249384a979c0,2017-08-02T03:31:20Z,0.5803572096838655,51.612921731028045,9397.531280137458,1052.9405290146278,39.858117873286716,1,P40,NA,258.6308966200914,III,BAW32,NA,NA,0x406A05,VHHH,EGLL
3ea863c3-0d16-404b-acda-e647ddde5e51,2017-08-02T03:31:44Z,0.4039146977064567,51.09314765178923,14537.559605986986,1413.9752674316321,39.94330211814551,1,P40,NA,305.64948655536864,IV,BAW16,NA,NA,0x40621C,WSSS,EGLL
293fdd75-3ac0-4c8f-8a21-392e1660ede6,2017-08-02T03:41:31Z,-0.9373513173365248,50.88568973249665,15304.913891515811,1122.7969550169332,39.83516920998108,1,P40,NA,26.63323334638386,I,BAW74,GVIIS,B772,0x4006C4,DNMM,EGLL
4b02db6b-69f9-47b4-a8b9-e6db0204d4bb,2017-08-02T03:41:59Z,0.5900970879019682,51.55991121504695,10657.893206312814,1396.052846195387,39.71653559958958,1,P40,NA,263.25103352169947,III,BAW34,NA,NA,0x406D79,WMKK,EGLL
a38e54c1-a700-4795-8976-ecd69731f2d4,2017-08-02T03:45:47Z,0.5453215271978655,51.6977139482066,8344.42696437436,1043.4934274689163,39.92698588407821,1,P40,NA,251.0449139522815,III,VIR207,NA,NA,0x406B49,VHHH,EGLL
50bdb0cb-8a59-4268-9aea-0b9a79697cb2,2017-08-02T03:57:00Z,0.5737911100717666,51.63318735099603,11463.767861074139,1052.0007593906114,39.87680345753821,1,P40,NA,256.84103471023445,III,BAW28,NA,NA,0x40621B,VHHH,EGLL
e1518acf-e617-4777-bb83-c6cf1df1a8cf,2017-08-02T04:00:34Z,0.40145303074754207,51.0983510217502,13946.078038254576,1223.3867926545265,39.68597136987502,1,P40,NA,305.35923109178395,IV,BAW56,GXLEA,A388,0x40688B,FAJS,EGLL
d54467e4-586e-4ffa-9d3e-e8c859dbe0c0,2017-08-02T04:06:44Z,0.5908011619044683,51.56392929697475,8000,1399.622603584053,39.77178660722943,1,P40,NA,262.91072599326196,III,BAW12,NA,NA,0x406EC7,WSSS,EGLL
ae66b4cd-cf32-4fc9-9018-d6cf2785cc97,2017-08-02T04:24:00Z,0.5898553407588657,51.567185086528475,10697.377478150353,1395.791003700373,39.76128048239757,1,P40,NA,262.62400661294134,III,MAS2,NA,NA,0x75028F,WMKK,EGLL
31607a80-5adf-4e49-b0e1-05710e419558,2017-08-02T04:25:44Z,0.4041349917805951,51.09194728913045,12333.695918483032,1985.2037492930274,39.99213516329537,1,P40,NA,305.7266412069609,IV,BAW64M,GCIVB,B744,0x400551,HKJK,EGLL
4643ee09-d8f2-4005-819b-8b52d480ced8,2017-08-02T04:26:58Z,0.5879381281506689,51.596640116028496,11018.9582281338,1046.4511546473361,39.95627147632383,1,P40,NA,260.0921617602554,III,CPA251,NA,NA,0x780A89,VHHH,EGLL
0465d849-eff6-462d-a536-9173a40a5609,2017-08-02T04:29:14Z,-1.1841344922638313,51.00162242339673,14348.48994063703,534.4557229809509,39.49731976669495,1,P40,NA,43.35298705130447,I,AAL174,N788AN,B772,0xAAAE4B,KRDU,EGLL
080f0b51-323c-4ebc-a1c6-663487fed3f6,2017-08-02T04:29:35Z,-1.500802061842506,51.36275415493995,14000,553.057536666144,39.64632820864577,1,P40,NA,79.58131807647442,I,AAL100,N728AN,B77W,0xA9C151,KJFK,EGLL
7045113c-a3e2-4b82-a16d-481e184e9658,2017-08-02T04:31:24Z,-1.0562503758963704,50.92942338421285,14330.656666846158,1095.7599536613247,39.849525527019416,1,P40,NA,34.05872432773043,I,BAW78,GCIVC,B744,0x400550,DGAA,EGLL
3a236923-c181-46d8-83bb-edd85ad352f3,2017-08-02T04:37:26Z,0.4125649650461617,51.10907443570484,15297.563301469032,1622.79551641747,39.66330950917891,1,P40,NA,304.2576751283914,IV,BAW262,NA,NA,0x40058B,OERK,EGLL
