flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
f5956787-4928-4e3b-ac70-c4c67f391b09,2017-08-03T03:20:30Z,0.5469040614006266,51.6899826326811,10233.111688509882,1040.8062890501142,39.83463788018052,1,P40,NA,251.7055863613108,III,BAW32,NA,NA,0x406A04,VHHH,EGLL
aafe8ae4-0851-476d-a247-c9db703eab5e,2017-08-03T03:43:31Z,0.5693829068281275,51.6392450540051,12410.189126883199,1397.2323496983095,39.801127727768815,1,P40,NA,256.27345775339734,III,BAW34,NA,NA,0x406F7C,WMKK,EGLL
9804357a-cb8a-48af-8503-af5000c5dbdf,2017-08-03T03:44:11Z,0.40426471780317413,51.09387870960933,10298.494384144915,1217.8270381566895,39.92849004922541,1,P40,NA,305.5874817799751,IV,BAW56,GXLEJ,A388,0x406D1A,FAJS,EGLL
e41ca768-f255-434b-b1f9-79f3030bddf7,2017-08-03T03:51:59Z,0.5601124442179914,51.65583231427828,12593.649930412068,1332.9171782707967,39.71496370196491,1,P40,NA,254.75090248514573,III,BAW28,NA,NA,0x406591,VHHH,EGLL
f326da7d-544e-4fac-ac2f-a8bbfce76419,2017-08-03T03:53:39Z,0.4031972037631372,51.09399547267523,14049.625979740464,942.0668894200733,39.89157318679236,1,P40,NA,305.6122090814019,IV,BAW74,GVIIH,B772,0x4005C0,DNMM,EGLL
2e54f07a-d325-42a3-86ee-c2e0c6a6451c,2017-08-03T03:58:26Z,0.3996123774863821,51.09703062845451,14598.644820032345,1571.526037411137,39.67523071818997,1,P40,NA,305.50938898397186,IV,BAW262,NA,NA,0x4006AC,OERK,EGLL
bb373f3c-aff9-42eb-b934-acfb9237c0c8,2017-08-03T04:04:08Z,0.5775331441621353,51.599340081018994,11047.42442381562,1042.16984022329,39.601355655442354,1,P40,NA,259.7558953338921,III,VIR207,NA,NA,0x406ECD,VHHH,EGLL
8cc896fc-426e-4e47-89c6-c8279c8faf33,2017-08-03T04:08:16Z,0.588212196365751,51.59940885544306,10690.365794357887,969.9735276094034,39.9953207048219,1,P40,NA,259.86018489497195,III,BAW12,NA,NA,0x406B20,WSSS,EGLL
91d4798f-a4f7-42b7-973b-51490164acbb,2017-08-03T04:20:51Z,0.4013521708293452,51.0947452732607,14524.295619471595,1525.434001507365,39.80860733241981,1,P40,NA,305.6165608754809,IV,BAW64M,NA,NA,0x400551,HKJK,EGLL
2d18a7aa-fa83-4d0f-b3c6-0e34fb9d1614,2017-08-03T04:21:03Z,0.396624187812678,51.097432322437854,14030.420254549275,1981.974857140246,39.56923507684873,1,P40,NA,305.5736761746014,IV,BAW64M,GCIVB,B744,0x400551,HKJK,EGLL
4b2f8f26-6e23-48c7-88c3-64c1b6ed3b0d,2017-08-03T04:21:58Z,0.5819101983249585,51.61322638503307,12459.823758997656,1392.0341914848252,39.918671385038195,1,P40,NA,258.6227940132829,III,BAW106,NA,NA,0x4005A5,OMDB,EGLL
f0d82ca8-fca8-4919-a6f4-cb04b32feb6f,2017-08-03T04:23:25Z,0.4578438957370576,51.6754222607133,10872.261078484398,674.4424946462142,36.403002896262755,1,P40,NA,251.2964127154513,III,AUA451P,OELBB,A321,0x440C8D,LOWW,EGLL
93d814fa-7f2d-4fd4-a88b-b8001452bfad,2017-08-03T04:26:03Z,0.5582770007054105,51.66553044140935,13454.067491062187,1401.6123089534226,39.80627552531556,1,P40,NA,253.91442537434682,III,MAS2,NA,NA,0x750292,WMKK,EGLL
caca8eb5-84ab-465b-9980-4c872c0ba6ca,2017-08-03T04:31:20Z,-1.4997478753147588,51.36354151013519,13457.256513140243,576.0295578162498,39.59880331356033,1,P40,NA,79.63907471011896,I,UAL958,N656UA,B763,0xA8A4C7,KORD,EGLL
