flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
43907d28-8071-42cd-885c-f1b7138a1e7b,2017-08-05T04:53:02Z,0.5480830591342348,51.67883675401097,11641.087966749938,1404.5883383558987,39.67157532360823,1,P40,NA,252.64467030378825,III,BAW106,NA,NA,0x406B0A,OMDB,EGLL
fceab250-aebd-4c11-9318-896a5443ac03,2017-08-05T04:54:54Z,-1.5042086875370868,51.597790118360436,14021.390726262456,554.2561468061,39.732572212824984,1,P40,NA,100.07037610514897,II,UAL110,N656UA,B763,0xA8A4C7,KEWR,EGLL
af392cbd-2a2a-4005-aaba-efb06980a4ca,2017-08-05T04:57:44Z,0.39797584488340804,51.097200891484306,15000,1216.2687161827512,39.61891065850641,1,P40,NA,305.5480687672287,IV,BAW58L,GCIVE,B744,0x40057E,FACT,EGLL
3a43d933-cb20-4e2b-aa05-7963b9d81536,2017-08-05T04:57:49Z,0.5916957248816942,51.397990690053675,14000,1396.9670270327647,39.824083577763126,1,P40,NA,277.29997850802874,IV,OMA103,NA,NA,0x70C0AB,OOMS,EGLL
52e4174f-c575-464b-b6e9-c633b8aabe3d,2017-08-05T04:58:49Z,-1.5087416869955228,51.357700782335435,13716.02784523553,571.4102445933324,39.995668575146254,1,P40,NA,79.22480343297678,I,AAL50,N729AN,B77W,0xA9C508,KDFW,EGLL
0bee2e01-b62b-44e5-bb1a-8673f2068af0,2017-08-05T05:00:13Z,0.5502070603275422,51.67834333638118,12867.280765037709,1407.615296289482,39.73848371397238,1,P40,NA,252.72124365407143,III,BAW138,NA,NA,0x406F7B,VABB,EGLL
e9005b9f-1c77-4ae3-ad61-efae781b9e55,2017-08-05T05:02:10Z,0.5838075832245797,51.37333088803127,15000,1386.0567945150824,39.7467138220483,1,P40,NA,279.4666947074795,IV,GFA007,NA,NA,0x89402C,OBBI,EGLL
7f40f659-8ad3-4e70-9cd2-8cfabb47b6dc,2017-08-05T05:03:38Z,0.4004615398303882,51.09280510732917,16150.87981889234,1991.0138427745387,39.84925456220849,1,P40,NA,305.78029501145494,IV,ETH700,ETAUB,A359,0x040133,HAAB,EGLL
b7610662-d748-4ff0-8d90-a41d3c90eac3,2017-08-05T05:03:42Z,0.5501286879921439,51.67817504464449,14161.564510611339,1404.1778844186758,39.73268671226838,1,P40,NA,252.7338493624547,III,BAW142,NA,NA,0x406D78,VIDP,EGLL
c857163a-94f7-4754-a111-a75c5880f629,2017-08-05T05:05:50Z,0.5542114071432392,51.67826823382858,14684.163349296148,2126.6968180576177,39.87998127171662,1,P40,NA,252.79438647180933,III,JAI120,NA,NA,0x800387,VABB,EGLL
7df79a7f-d49d-47b2-a242-070ef7499a45,2017-08-05T05:06:12Z,-1.5061500364939013,51.57498003497188,14000,558.3625051642216,39.5879449075154,1,P40,NA,98.09744490225518,II,AAL174,N798AN,B772,0xAAD5CA,KRDU,EGLL
8ec8e8f3-c350-425e-ad67-93c823f4f138,2017-08-05T05:08:41Z,-1.512451893831091,51.55090217938915,14000,556.1934213519557,39.644957403707004,1,P40,NA,95.97444522082742,II,BAW66V,GBYGF,B744,0x40073E,KPHL,EGLL
13ffeb3b-ffca-42d5-a925-caabd10e0c2d,2017-08-05T05:10:50Z,-1.5096371691457124,51.37064258762338,14116.710366970476,558.6391919246437,39.89082887402901,1,P40,NA,80.33014379533893,I,DAL194,N710TW,B752,0xA97DCB,KPHL,EGLL
441d709a-0952-44bc-98b5-8dcffd29785e,2017-08-05T05:14:10Z,0.5990873913180446,51.420777516848645,13493.824425830886,1794.3781046260017,39.94982028473412,1,P40,NA,275.30749425632274,IV,CSN603,B2733,B788,0x780B12,ZGGG,EGLL
b75e6147-7e08-4a23-9950-ef50051ae107,2017-08-05T05:14:14Z,-1.5050463348476306,51.59546895860593,13955.072679939969,552.8434172069104,39.7393047123982,1,P40,NA,99.86387444957336,II,BAW32N,GCIVM,B744,0x400615,KMIA,EGLL
1c7c44d8-7ca9-40a6-a4cd-7765c24a2984,2017-08-05T05:14:52Z,0.5744397453220784,51.625073558379064,13532.47951630424,155.31210129093816,39.792349544030714,1,P40,NA,257.53290317751066,III,BAW389,GEUPZ,A319,0x400935,EBBR,EGLL
39c6670b-7dfe-4a64-b325-ff46ed003fdc,2017-08-05T05:17:40Z,0.3656739082977458,51.06602387682551,15929.69862402459,1136.3895558720271,39.77561971386797,1,P40,NA,308.7430382215074,IV,SAA236,ZSSXG,A343,0x00B1F5,FAJS,EGLL
c8c68ad2-c05d-4bf0-9941-923b6af78829,2017-08-05T05:25:45Z,-1.513493087892209,51.416924255329704,14039.499577370341,562.0027308097222,39.663100944047294,1,P40,NA,84.32458627278277,I,BAW45B,GXLEI,A388,0x406B22,KBOS,EGLL
5d594346-ecfe-41f4-8048-a012c0a51e15,2017-08-05T05:30:11Z,-0.9407717168882163,50.89066629081488,14670.889498921575,55.4163004237095,39.626995945977384,1,P40,NA,26.99227789439425,I,BAW246,NA,NA,0x4007F5,SBGR,EGLL
81a93ed9-c5de-48da-aadf-0c31405bb8a4,2017-08-05T05:33:16Z,0.5760883075938611,51.62626794011748,11822.404050424395,1399.6148454231588,39.868068304727316,1,P40,NA,257.4526347089974,III,UAE7,NA,NA,0x896188,OMDB,EGLL
ab3812c7-4b46-4fd0-8ab9-ca73ce2acfb4,2017-08-05T05:33:19Z,-1.0632319489106052,52.01881888521677,13750.281530687365,511.5689316271569,39.51418784926953,1,P40,NA,145.15050199797997,II,BAW4EA,GVIIA,B772,0x4005B9,KSEA,EGLL
e78e665b-526a-4b59-a1d8-08e5391cb9f9,2017-08-05T05:33:37Z,-1.5136321031861828,51.446026079701575,15951.881673586284,562.7154883613066,39.53372124412734,1,P40,NA,86.84723549924354,I,BAW11J,GVIIM,B772,0x400685,KJFK,EGLL
94c94f9f-f17f-467f-94e6-b4eb1dfa8276,2017-08-05T05:34:22Z,0.5507089399706374,51.68110351399588,12186.949953422503,1403.739595852923,39.8059266062461,1,P40,NA,252.50175171718266,III,QFA1,NA,NA,0x7C4927,OMDB,EGLL
bdfbf641-67fa-4b1d-8051-a2fe00f654bd,2017-08-05T05:34:41Z,-0.9433015166089904,50.88729208408755,14649.586378859873,1564.5639292967526,39.85122502677105,1,P40,NA,26.981199405057453,I,BAW246,GYMMJ,B772,0x4007F5,SBGR,EGLL
43a06ce0-d862-43dc-b657-800a9785452a,2017-08-05T05:35:23Z,0.5947054147760381,51.41305426924032,9475.55231493763,1389.5732276295037,39.831686890829445,1,P40,NA,275.9904756742335,IV,QTR5B,NA,NA,0x06A148,OTHH,EGLL
1fce9fee-e832-4dab-8ef8-5cf52c343e74,2017-08-05T05:36:06Z,-1.5241275240627192,51.43265285155638,14957.513721312773,549.9570908273604,39.97903046317474,1,P40,NA,85.72049193837722,I,UAL29,NA,NA,0xA8B5FC,KEWR,EGLL
d451a8fe-ad5b-4b48-abf7-19d244ac91f2,2017-08-05T05:36:30Z,-1.4961156958078445,51.620345749989546,14000,560.394911691569,39.695772695598386,1,P40,NA,102.0791432419976,II,AAL86,N810AN,B788,0xAB0969,KORD,EGLL
244f3616-1148-45d4-a529-9d6486842d19,2017-08-05T05:37:04Z,-1.5183243427010977,51.43054492580056,14757.153524948666,552.9673998150698,39.77142209687269,1,P40,NA,85.51970409882745,I,UAL29,N660UA,B763,0xA8B5FC,KEWR,EGLL
fe11eef6-1144-4708-9494-133960695f5f,2017-08-05T05:40:12Z,-1.5096273637608861,51.388974488811975,15052.824366302217,579.7880325740196,39.720322781395026,1,P40,NA,81.89615691335962,I,VIR46Z,GVMAP,B789,0x406ECD,KJFK,EGLL
ab03c83e-08a8-4211-a83d-9852d038f11c,2017-08-05T05:41:14Z,-1.4887854321639589,51.651862198757016,14000,557.6263508857062,39.869837141030274,1,P40,NA,104.82888983614373,II,BAW20R,GBYGG,B744,0x40073F,KORD,EGLL
f6618cb1-b4d1-4e6b-a9a2-ecd5a2026296,2017-08-05T05:41:46Z,-1.0160679809583464,52.04262564336368,15132.685480954364,201.59191245025337,39.75379199803962,1,P40,NA,148.43441537375816,II,SHT13C,GEUUB,A320,0x40097D,EGNT,EGLL
d76671e5-ac5e-4979-81eb-cd9efcd000db,2017-08-05T05:42:38Z,-1.504336602819126,51.37208712849802,13926.80495553024,565.797473273174,39.67981737371551,1,P40,NA,80.40947607144312,I,BAW81V,GYMMO,B772,0x4007FA,KIAH,EGLL
6cfef891-2fc1-4160-94f3-6c4261091fd0,2017-08-05T05:44:25Z,-1.513323126724051,51.376126803458774,13820.261317629573,552.1272957380183,39.97361482122437,1,P40,NA,80.82612748442449,I,UAL918,N206UA,B772,0xA1AA10,KIAD,EGLL
aaec0013-d461-460e-af5d-b1aa779f9d7c,2017-08-05T05:45:59Z,0.5473027491795606,51.678506401093635,12182.145129928338,1393.7971665510934,39.637840196544055,1,P40,NA,252.658872725941,III,ETD89G,NA,NA,0x896406,OMAA,EGLL
43ba074b-3d17-48cc-8d94-aae3a26fab41,2017-08-05T05:47:36Z,-1.5141321082178294,51.43076259162345,13336.772600220493,579.2516107140033,39.613455969875496,1,P40,NA,85.52405648623335,I,DAL58,N174DZ,B763,0xA1286C,KBOS,EGLL
4b020dca-1a19-40bb-82c1-e1a07bcf28f8,2017-08-05T05:48:16Z,-1.5136147410757241,51.38537978753372,14000,552.9263501943256,39.89961290403693,1,P40,NA,81.61639782496354,I,DAL28,N179DN,B763,0xA13AF4,KATL,EGLL
f334fafb-24b7-4ede-938c-243e2daf4377,2017-08-05T05:49:22Z,0.5761451318716251,51.63317255987192,12152.581035277954,2446.8331992085073,39.962302386650684,1,P40,NA,256.8728426420881,III,MAS2,9MMNB,A388,0x75028F,WMKK,EGLL
bf51349d-5037-4958-bb9c-ab369e8446f5,2017-08-05T05:49:36Z,0.39841565543406765,51.093635381158904,15851.57666345678,1216.1577493966067,39.75730938177147,1,P40,NA,305.7856000020687,IV,BAW54,GCIVU,B744,0x4006AB,FAJS,EGLL
4c070b4a-00cb-462d-b0b5-1d7f925653c9,2017-08-05T05:50:15Z,0.5475053918466406,51.68004779463499,13077.507975474813,2450.808491727561,39.67275851683022,1,P40,NA,252.53463801354798,III,AIC161,VTANX,B788,0x80073E,VIDP,EGLL
bc32d544-ff04-427a-837f-c342ea31f490,2017-08-05T05:50:28Z,-1.5116021397597188,51.388606161589806,15000,565.4183483468472,39.79692658572945,1,P40,NA,81.87814225827276,I,VIR22Q,GVINE,A333,0x40655D,KIAD,EGLL
03d0e45f-4d00-46ed-ba6f-7c2e932c423b,2017-08-05T05:51:21Z,0.5657884484002305,51.64941155802337,14000,1795.8601939096463,39.82046711621812,1,P40,NA,255.37107590432925,III,BAW160,GZBKD,B789,0x406D7A,ZSPD,EGLL
c14cd42d-1e83-4853-b44d-997a8ffa43fa,2017-08-05T05:51:44Z,-1.0191782669102711,52.03910496790654,15000,1072.7045388013648,39.63444353138237,1,P40,NA,148.12996884560084,II,UAL901,N116UA,B744,0xA04440,KSFO,EGLL
b1e05237-59ca-4b68-9819-8e8bd1834a31,2017-08-05T05:52:46Z,-1.5072621553162309,51.38146628661602,15671.93874796851,552.4587313146101,39.698534010978875,1,P40,NA,81.23545602618162,I,UAL880,N78003,B772,0xAA92FA,KIAH,EGLL
f50eaf23-6934-406c-8ef1-2e4c83ad3268,2017-08-05T05:53:51Z,0.3978223153683445,51.09427850641011,15059.175082379,365.26945132040925,39.71651593109955,1,P40,NA,305.75886214299453,IV,BAW751,GEUPX,A319,0x400934,LSZM,EGLL
8f9683b6-3173-4aca-b703-d06fa8c38a78,2017-08-05T05:54:24Z,0.5782719392784889,51.62762212370705,14326.19699885218,154.6922893077718,39.96548609638975,1,P40,NA,257.36593215796483,III,BAW389,NA,NA,0x400935,EBBR,EGLL
705e0a2d-bf89-4dc9-820e-06e547b2bfbc,2017-08-05T05:57:35Z,-1.0632450643378204,50.933906652235216,15515.122168966485,548.0402414856597,39.776826914670536,1,P40,NA,34.5873700873002,I,VIR6J,GVSPY,B789,0x406D4D,KMIA,EGLL
626f7944-aa5e-4f63-b5e9-ab5076602670,2017-08-05T05:57:36Z,0.40447548085824553,51.09279972120816,17196.04216588881,375.5070012576894,39.97272144431612,1,P40,NA,305.6565445061091,IV,BAW365,GEUYS,A320,0x406A02,LFLL,EGLL
00b5dfa0-26df-4c00-bc1a-fb20bf6e5a4f,2017-08-05T06:03:04Z,-1.5205025009948239,51.41551710702182,13000,554.342664118042,39.93351359900933,1,P40,NA,84.23579768007437,I,AAL736,N277AY,A333,0xA2C094,KPHL,EGLL
05228752-31b8-4d92-878d-b9c048265738,2017-08-05T06:03:27Z,0.5568360369611485,51.67857872303918,14279.460536055545,1799.4393964752308,39.97913936520381,1,P40,NA,252.81246169293613,III,CPA255,BKQK,B77W,0x780A5B,VHHH,EGLL
19014ba6-09ab-4b97-89f6-060563fe84a4,2017-08-05T06:04:43Z,0.5790088434038418,51.62600051204989,15000,342.8002034237786,39.97119272261167,1,P40,NA,257.5114046668622,III,BAW971,GEUOE,A319,0x40093E,EDDV,EGLL
175ed438-187f-491d-82e1-13364377482b,2017-08-05T06:06:06Z,-1.5069071304331783,51.36385683025283,13790.248721062526,547.1846750033831,39.86029503001261,1,P40,NA,79.72988226427753,I,AAL56,NA,NA,0xA9CECF,KMIA,EGLL
5dd91d3c-1146-43c9-a36c-9e0ee7cf8b7d,2017-08-05T06:06:11Z,-1.503725864391745,51.36228437332699,13718.834789695231,522.0113890089032,39.7595768918191,1,P40,NA,79.56769507534841,I,AAL56,N731AN,B77W,0xA9CECF,KMIA,EGLL
13df7c46-5d57-4e91-94c9-55245a514b35,2017-08-05T06:06:43Z,0.5550743706920994,51.67702231977722,15440.747317651414,165.34780484215202,39.88871176731353,1,P40,NA,252.91145506584064,III,KLM1001,PHBXR,B739,0x48418C,EHAM,EGLL
5f79a6bc-820b-42c7-ba85-686fdf553c13,2017-08-05T06:08:39Z,-1.508458243853398,51.365229071293065,14000,562.4125264802263,39.90309828065672,1,P40,NA,79.86006759517232,I,BAW5CA,NA,NA,0x406F75,CYYZ,EGLL
be313f94-a383-479b-8155-3ee3626d4033,2017-08-05T06:08:47Z,-1.5057006009007743,51.36339242100709,13991.972683966314,572.5050178394578,39.820637990702814,1,P40,NA,79.67968928719154,I,BAW5CA,GZBKI,B789,0x406F75,CYYZ,EGLL
fb72ebe4-2419-471b-8b76-d049cc8a831c,2017-08-05T06:10:16Z,0.40009102862839646,51.09591151898168,14940.385570786717,159.43300708345595,39.729040138575364,1,P40,NA,305.57351161627815,IV,BAW303,GEUUI,A320,0x4009C6,LFPG,EGLL
ad2c9813-fb4a-4d40-9bf2-407e68c54ef0,2017-08-05T06:10:52Z,0.5511914116581551,51.678371102546684,14572.586772244691,2445.7894798678167,39.77408510025878,1,P40,NA,252.73545056643036,III,SIA306,9VSWF,B77W,0x76CEE6,WSSS,EGLL
522bf15c-acda-4eb2-8e34-204733e09a1e,2017-08-05T06:13:35Z,0.5561103055583703,51.678466735132034,14335.927483051895,341.44149004588076,39.95125699359512,1,P40,NA,252.8096232752709,III,DLH3LY,NA,NA,0x3C66AA,EDDF,EGLL
50ca8c45-82e7-484e-adf4-2aa450c457bd,2017-08-05T06:13:41Z,0.5553502434968512,51.67557243389473,14194.18076050982,328.929790270211,39.87305889868456,1,P40,NA,253.0356551706683,III,DLH3LY,DAIUJ,A320,0x3C66AA,EDDF,EGLL
505d2439-f16b-4aef-94d7-1f29c58db571,2017-08-05T06:14:31Z,-1.5173012340123964,51.41176137253245,14012.230255378596,566.1895552840097,39.83722107373851,1,P40,NA,83.89808807254593,I,DAL401,N177DZ,B763,0xA13391,KJFK,EGLL
05c6e6d6-f680-46d6-82f8-2e5a6fbd2a5d,2017-08-05T06:16:43Z,0.5466188840800231,51.690146871010995,14000,238.57690039712156,39.827627180127344,1,P40,NA,251.68707800947683,III,BAW935,GEUOF,A319,0x400942,EDDL,EGLL
5548cd26-3475-4673-ad9e-88fe24d95db2,2017-08-05T06:18:02Z,0.39757188340558125,51.09504319389304,15469.966639295095,400.8743135982921,39.68199826314725,1,P40,NA,305.71284109462687,IV,SWR31J,NA,NA,0x4B18F3,LSZH,EGLL
7245d353-b8dd-4980-abe7-6474cc3fd8ff,2017-08-05T06:18:09Z,0.40093356839472594,51.09162985395497,15341.530247608109,399.88204314583714,39.90504524499229,1,P40,NA,305.8479025462093,IV,SWR31J,HBJLR,A320,0x4B18F3,LSZH,EGLL
76696459-3ed6-4fb4-9a1e-7c94a3c4442e,2017-08-05T06:19:42Z,-1.1431794034602896,51.98758142070342,15327.40451360674,241.7075976082163,39.82448706827581,1,P40,NA,140.03830090688962,II,EIN15D,EIDVH,A320,0x4CA640,EIDW,EGLL
bdd259e2-2a42-4d03-8b11-906e6417c159,2017-08-05T06:23:02Z,0.5427876330647843,51.68968014926023,11600,536.8913692344729,39.68301246415751,1,P40,NA,251.6576023035914,III,BAW28CY,GEUUW,A320,0x405457,LKPR,EGLL
dabbbebf-5333-4219-a683-3f5bef451cd2,2017-08-05T06:25:16Z,0.4072820116454443,51.09996695645425,15789.351607282924,405.7881407966366,39.81012678509512,1,P40,NA,305.06621264552007,IV,BAW709,NA,NA,0x40615B,LSZH,EGLL
9192eaf3-3fd4-46e6-9881-b9c77af895bc,2017-08-05T06:25:43Z,0.398843234803402,51.09291913366155,15533.294703566167,405.5024176876153,39.795597500695834,1,P40,NA,305.8225646624652,IV,BAW709,GEUYF,A320,0x40615B,LSZH,EGLL
3e12bbfb-b00f-413c-a8ee-96914a7b5d7e,2017-08-05T06:26:37Z,-0.9708939005749727,52.0627221416092,16560.180399652694,262.53413373148,39.96030289306606,1,P40,NA,151.4215173197906,II,BEE8DJ,GJECZ,DH8D,0x40134E,EGPH,EGLL
e5234cb9-c63e-4503-b924-8099805166c5,2017-08-05T06:31:21Z,-1.0002579372926046,50.91019391442326,14533.583592097764,639.8678405229429,39.68804109730207,1,P40,NA,30.623740979535967,I,IBE31WH,ECMCS,A320,0x3445D4,LEMD,EGLL
27429d05-3170-4f5e-ab5d-e30e003b0d3c,2017-08-05T06:31:30Z,-1.5216397843929932,51.44087983162104,15280.86616141042,576.6270447613113,39.85197439333283,1,P40,NA,86.4209798180778,I,BAW176A,GCIVK,B744,0x400613,KJFK,EGLL
055512d1-1a85-4dee-8e6b-2267790fd126,2017-08-05T06:33:20Z,0.5755023023541043,51.613076539504924,11354.882455273264,2237.562214737436,39.681957582206245,1,P40,NA,258.5622367537682,III,HVN51,VNA867,B789,0x8880F7,VVTS,EGLL
009ce7b5-2da4-4a0c-a3fb-a176b224ecef,2017-08-05T06:34:10Z,0.35199085644380224,51.05855374718869,16017.268693781196,383.6441841092516,39.65813920882474,1,P40,NA,309.7063345691312,IV,BAW723,GEUYU,A320,0x406A3E,LSGG,EGLL
95c79787-8539-4880-9d27-a548278393e6,2017-08-05T06:34:25Z,0.5473409860528058,51.69286555263988,12380.612946597957,330.7488130546716,39.90481062009778,1,P40,NA,251.4771841884495,III,BAW963,GEUYC,A320,0x405EE0,EDDH,EGLL
65f16f92-41e8-4c32-b69e-5cefbd23e381,2017-08-05T06:34:27Z,0.5520820489644537,51.687217615785556,12732.778424844382,369.6904994376187,39.96667293501963,1,P40,NA,252.02273659174048,III,BAW963,NA,NA,0x405EE0,EDDH,EGLL
b5f2e123-b736-4932-9618-083e5170b2b8,2017-08-05T06:34:49Z,-1.1948492998813152,51.96062510048747,15503.304549431497,101.76976023155738,39.89443675276612,1,P40,NA,136.39105112328969,II,SHT3N,GEUPR,A319,0x4008B2,EGCC,EGLL
31cdf9cd-a835-4cbc-bc24-9c3758d4ccc8,2017-08-05T06:36:34Z,-1.5081220130658668,51.384407244587315,14000,554.7301792619643,39.70396381981241,1,P40,NA,81.49385595442158,I,AAL730,N271AY,A333,0xA2AA4A,KCLT,EGLL
e7d8fec4-205e-4343-8ff6-e0a084b8063b,2017-08-05T06:36:39Z,0.5498221432184665,51.678291246119116,12764.752559089839,342.94380597198176,39.72382699153821,1,P40,NA,252.7190928620733,III,BAW901U,GEUOA,A319,0x400936,EDDF,EGLL
5050860e-c16e-4c2f-a165-2265caeaf97d,2017-08-05T06:37:27Z,0.4025996497151796,51.09427796214486,16922.872192418716,378.52225319263954,39.86331584333834,1,P40,NA,305.61083334938274,IV,SWR352,HBJVP,E190,0x4B19F5,LSGG,EGLL
c726d720-9a45-4298-ad8d-0f8ef55253a7,2017-08-05T06:38:55Z,0.556852177269537,51.678375363074046,12853.634376538013,1355.427316591616,39.976106856579015,1,P40,NA,252.82945711862575,III,BAW236,GMEDJ,A321,0x400A66,UUDD,EGLL
d8e1c1fa-8fd4-42ce-af7c-b2f81a88f64c,2017-08-05T06:39:48Z,-1.1878830464232688,51.95972416822381,15938.597236785065,240.88200831354501,39.67719825047116,1,P40,NA,136.61297833640947,II,SHT88P,GEUUF,A320,0x400981,EGAC,EGLL
48ead6e1-35b8-49c7-8690-a7e7b63f0b68,2017-08-05T06:43:18Z,0.5541357545353258,51.66858676697921,12014.761609587,159.9621403458101,39.70911096407347,1,P40,NA,253.59477630262415,III,BAW423,NA,NA,0x400D89,EHAM,EGLL
7ada4e66-7de1-40b6-9fb4-a5303bc3c3be,2017-08-05T06:43:25Z,0.5611372452694244,51.66693470592391,11957.008509257466,161.6464032091292,39.93235277454085,1,P40,NA,253.84284202465614,III,BAW423,GMEDL,A321,0x400D89,EHAM,EGLL
