flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
008595cf-40ee-4c46-9816-f4c6231fdd3d,BCY21G,EIRJX,RJ85,0x4CA5DA,EGLC,EIDW,['0000' '4435' '7775' '4421'],2017-08-03T14:35:14Z,2017-08-03T15:53:06Z,['0xe56aa02' 327835]
01671340-b6fc-470b-a798-18240780529e,KLM935,PHEXH,E75L,0x4852F5,EHAM,EIDW,['0000' '7331'],2017-08-03T10:39:55Z,2017-08-03T12:01:33Z,['0xe560cf7' 345700]
01a352b4-451f-4303-93d6-c4ab06908214,KLM25Q,PHEZD,E190,0x484B31,EHAM,EIDW,['0000' '6273'],2017-08-03T19:34:57Z,2017-08-03T20:56:39Z,['0xe578610']
01d283a6-304f-427a-a7c4-6dc370f8866d,EIN47W,EICPG,A321,0x4CA0FE,LDDU,EIDW,['0000' '2706' '5774'],2017-08-03T10:29:34Z,2017-08-03T14:03:05Z,['0xe5607c3' 341825]
01dfa670-4d18-43d8-b6e9-eafbae91303b,EIN45D,EIDEB,A320,0x4CA212,LPFR,EIDW,['0000' '5431' '2000' '5413'],2017-08-03T13:59:58Z,2017-08-03T16:33:42Z,['0xe568f68' 340612]
01ecf0f8-458f-4156-8b1c-e1ff9f135d3f,RYR7HT,EIENI,B738,0x4CA8D4,LEAL,EIDW,['5522' '0000' '5357' '7445'],2017-08-03T12:55:24Z,2017-08-03T15:38:05Z,[343656 '0xe56586a']
0331bab0-efa6-47dc-9fff-f4ed01eff9f2,EIN665,EIDVH,A320,0x4CA640,LOWW,EIDW,['0000' '2214' '2554' '5424'],2017-08-03T14:15:34Z,2017-08-03T17:15:08Z,['0xe569b0e' 342342]
044f3974-6824-41a6-8431-eca3171b6396,RYR7DR,EIFOE,B738,0x4CA5EA,LIME,EIDW,['0000' '4063' '0473' '4151' '7535' '7016' '2025' '0165'],2017-08-03T20:14:50Z,2017-08-03T22:56:19Z,['0xe579fa9' 349937]
049f5062-3486-4107-a7da-502d6bead8d4,EIN60Y,EIDEO,A320,0x4CA295,EHAM,EIDW,['7345'],2017-08-03T15:20:39Z,2017-08-03T16:56:08Z,['0xe56c898' 345413]
050378d8-2b7c-4987-b05a-f7217a3d6620,DLH6LL,DAIRR,A321,0x3C6652,EDDF,EIDW,['0000' '0137' '3726' '6676' '1000'],2017-08-03T14:33:39Z,2017-08-03T16:48:43Z,['0xe56a8e4' 348965]
050dd53d-23f1-4a94-a425-4d2f3910189f,RYR6AD,EIFOE,B738,0x4CA5EA,EBBR,EIDW,['0000' '4421'],2017-08-03T14:40:18Z,2017-08-03T16:22:41Z,['0xe56add0' 350253]
051b242a-cdb6-41c1-9d19-0abff59f98fe,EIN17T,EIDEK,A320,0x4CA27F,EGLL,EIDW,['0000' '4243' '4461' '6274'],2017-08-03T10:03:14Z,2017-08-03T11:37:43Z,['0xe55fa33']
052ee1aa-f2d8-446c-8ba3-4a0dadc83772,QTR019,NA,NA,0x06A0A6,OTHH,EIDW,['3256'],2017-08-03T02:19:20Z,2017-08-03T06:14:42Z,[330821]
06164ace-374d-43a2-8114-60d863a3555d,EIN56V,EIDVH,A320,0x4CA640,LEBL,EIDW,['0000' '1026' '2264'],2017-08-03T20:52:04Z,2017-08-03T23:14:13Z,['0xe57b6d0' 353023]
06baa21a-692c-40da-ac52-08e7fad46b32,RYR9GA,EIDLJ,B738,0x4CA2D6,EGCC,EIDW,['0000' '7662'],2017-08-03T14:45:32Z,2017-08-03T15:41:26Z,['0xe56af60' 351086]
081ade65-c45a-430b-b8dd-1e472f4f3185,ETH505,ETAOV,B788,0x04004C,KLAX,EIDW,['5431' '2000'],2017-08-03T15:50:08Z,2017-08-03T17:01:18Z,[346498 '0xe55ab51']
08828127-13eb-4726-9595-353ce4e883d5,RYR203,EIFZH,B738,0x4CABA3,EGSS,EIDW,['0000' '7720' '3157'],2017-08-03T05:41:15Z,2017-08-03T06:48:36Z,['0xe54c67a' 339643]
0a71c147-4179-49c9-bd00-bb07c0d6b343,NAX1362,NA,NA,0xAC239A,ENGM,EIDW,['1411'],2017-08-03T05:56:10Z,2017-08-03T07:52:03Z,[339736]
0af995cc-2224-4abc-97f0-eb153e80a20b,RYR173,EIFOE,B738,0x4CA5EA,EGNT,EIDW,['2000' '6220'],2017-08-03T10:31:35Z,2017-08-03T11:38:21Z,['0xe5606db' 339323]
0b2d2219-8012-412a-8d31-edd3f0ce5485,SAS2565,SEROB,A20N,0x4AC9E2,ESSA,EIDW,['1405'],2017-08-03T14:28:26Z,2017-08-03T17:07:07Z,['0xe56a2a5' 348451]
0b357265-2dc2-452c-9e3d-8a184494189d,IBK1822,LNNHA,B738,0x47A039,KPVD,EIDW,['0000' '5456'],2017-08-03T06:15:57Z,2017-08-03T07:25:08Z,['0xe550b84' 332660]
0b7bdcc6-cda4-4652-92a3-f42599649bcf,RYR19FG,NA,NA,0x4CA9D2,EDFH,EIDW,['4113'],2017-08-03T15:30:01Z,2017-08-03T17:21:27Z,[354951]
0bccd997-8cf1-4028-b35c-6f7beaa06809,EIN15N,EIDEH,A320,0x4CA216,EGLL,EIDW,['6774' '0000' '6347'],2017-08-03T09:11:43Z,2017-08-03T10:37:14Z,['0xe55df17' 338599]
0c59e97f-b97e-43bf-bda1-764cb0e9a568,N326AZ,NA,NA,NA,KTEB,EIDW,['5403'],2017-08-03T18:29:40Z,2017-08-03T19:23:00Z,[353445]
0dd3b986-6f6a-40b7-918b-d184f92a1386,EIN7RE,EIDEA,A320,0x4CA213,GCRR,EIDW,['0000' '4476' '6452' '5453'],2017-08-03T19:04:50Z,2017-08-03T22:58:57Z,['0xe577257' 346958]
0eed0af4-4e50-4697-a572-6956c7f70e43,DLH3XN,DAIDD,A321,0x3C6484,EDDM,EIDW,['6664' '6670' '3625'],2017-08-03T07:14:22Z,2017-08-03T09:27:19Z,['0xe55ad52' 329309]
0f6f4132-8b3c-4585-9959-7be04218d417,EIN7T9,EIFNJ,A320,0x4CA63B,LEBB,EIDW,['0000' '5342'],2017-08-03T15:32:18Z,2017-08-03T17:32:37Z,['0xe56d5e7' 336322]
11195e1f-f704-4390-80ea-1592ea064d28,EIN55N,EIDER,A320,0x4CA2CB,LFLL,EIDW,['6776' '2027' '7635'],2017-08-03T15:27:47Z,2017-08-03T17:38:26Z,['0xe56d103' 343766]
119ab0b8-b362-421f-a7a5-fc70ac980a36,UAL152,N17105,B752,0xA11F5A,KORD,EIDW,['5445' '0000'],2017-08-03T05:34:42Z,2017-08-03T06:45:30Z,[331182 '0xe546f42']
127cffbc-5466-4304-8c8f-eafc3567074c,BEE3KH,GFBEL,E195,0x405B8C,EGCN,EIDW,['4446' '0000'],2017-08-03T06:05:25Z,2017-08-03T06:55:27Z,[340088 '0xe5591aa']
12a756e8-886b-452c-a439-c87c56688e74,FPO902R,FGZTD,B737,0x396663,CYHZ,EIDW,['0000' '4222'],2017-08-03T04:42:13Z,2017-08-03T05:35:54Z,['0xe54f215' 331547]
1332938a-2667-4b76-afca-a44258cef2ce,RYR3MR,EIESL,B738,0x4CA96B,EGGD,EIDW,['0000' '5325' '0171'],2017-08-03T07:19:27Z,2017-08-03T08:06:30Z,['0xe55acec' 339903]
14772822-aea3-49ee-b95d-1fbe301cc6db,RYR9TK,EIDWJ,B738,0x4CA56F,LIRA,EIDW,['0000' '0201' '5756' '5704' '0767' '5445' '7714' '5676'],2017-08-03T09:24:46Z,2017-08-03T12:40:55Z,['0xe55e8a3' 339753]
1500ea4e-73de-4b0e-a734-bf9a868fda55,EIN17R,EIDVI,A320,0x4CA6C4,EGLL,EIDW,['0000' '4442' '4451'],2017-08-03T17:17:32Z,2017-08-03T18:29:50Z,['0xe5721cd' 345567]
153c1cd6-4831-4eb5-8b8b-828d800fa986,EIN585,EIDUZ,A333,0x4CA5C7,LEMG,EIDW,['0000' '5321' '5303'],2017-08-03T10:47:27Z,2017-08-03T13:43:08Z,['0xe561063' 333753]
15e71e58-16f6-40c9-8885-71b28a6ef505,STK31GL,EIFNA,AT76,0x4CA607,EGPF,EIDW,['0000' '6330'],2017-08-03T20:16:22Z,2017-08-03T21:18:49Z,['0xe57a0b2' 335204]
163a5287-ee42-4ca8-889c-f6e8939fb7cf,VJT437,NA,NA,0x4D2134,EGWU,EIDW,['7764'],2017-08-03T11:39:55Z,2017-08-03T12:32:47Z,[345392]
17d469f7-b7db-41ee-bbb9-d9ab03df5577,KLM933,PHKZI,F70,0x4840E6,EHAM,EIDW,['7341'],2017-08-03T05:52:20Z,2017-08-03T07:23:59Z,['0xe558aed' 337975]
186a581b-1205-40d9-b112-1f844e156833,RYR16XQ,EIEBP,B738,0x4CA739,GCFV,EIDW,['0000' '4442' '6475' '5461' '2000' '5402'],2017-08-03T11:47:05Z,2017-08-03T15:48:45Z,['0xe5632ed' 340956]
18f04c6d-236a-49e8-9491-9dfc5b939497,EIN26M,EICVC,A320,0x4CA15C,EGBB,EIDW,['0000' '3150'],2017-08-03T07:16:16Z,2017-08-03T08:25:05Z,['0xe55aeb6' 333106]
