flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
d56bcd91-6c07-422e-82a5-b05f2d652f55,2017-08-05T23:39:04Z,-5.709580012672471,53.99546618599161,14615.361578275311,98.0843495830122,39.8716671020797,1,P40,NA,210.30223445137844,III,RYR23,NA,NA,0x4CA56B,EGPK,EIDW
c0e5efd6-f6e4-4cf4-9acf-efce75574722,2017-08-06T00:07:57Z,-5.649205854977676,52.873660511821015,11329.963269377618,474.03740493008877,39.82548044859479,1,P40,NA,325.9743547146613,IV,RYR75V,NA,NA,0x4CA563,LEMG,EIDW
2deb7886-06bb-4049-8872-bf200866862f,2017-08-06T00:11:33Z,-5.657347700465874,52.874154161835264,11193.070262445199,475.5763104882317,39.63590634576223,1,P40,NA,326.29847857550965,IV,EIN58R,NA,NA,0x4CA294,LEMG,EIDW
2dcff05d-697b-4a73-9cfc-13349455b7b0,2017-08-06T01:47:45Z,-5.663589757592262,52.87007711942821,11629.63586981974,103.99339719561931,39.71510411768066,1,P40,NA,326.76198638151783,IV,RYR5FM,NA,NA,0x4CA5E8,LEPA,EIDW
5e45f262-a931-458c-92d9-7bc0b0672917,2017-08-06T03:17:36Z,-7.24479273535409,53.10777830190453,14613.27623981145,354.9379845338249,39.855737812834725,1,P40,NA,61.39661288249448,I,EIN13W,EIEAV,A333,0x4CA74E,KBOS,EIDW
d0d9ccd3-14a8-4e07-853e-efce01e88c53,2017-08-06T03:20:11Z,-7.22428747738931,53.75934718778401,13371.61036900179,326.0345574423328,39.708765488430515,1,P40,NA,120.38238233238712,II,EIN122,EIFNG,A333,0x4CA614,KORD,EIDW
dc277a44-c397-4376-bd44-5fdfa8f987a8,2017-08-06T03:24:08Z,-5.661639399554561,52.86608503744034,11703.091228008765,938.306235643652,39.95467591667743,1,P40,NA,326.867018837979,IV,RYR5FM,EIEKD,B738,0x4CA802,LEPA,EIDW
3dddc9ea-b2dc-4872-8afa-6364154722ac,2017-08-06T03:30:58Z,-7.2622797507986405,53.7139086744061,17654.69539359193,349.21677530187634,39.613114835727274,1,P40,NA,115.94997431207491,II,EIN1TC,EIEDY,A333,0x4CA782,KEWR,EIDW
4ae11dd7-cdf2-4aa6-8dc1-062a6fdde7ad,2017-08-06T03:38:33Z,-7.249273412122241,53.73463028580138,16309.715580190761,327.0206072096127,39.76333786237779,1,P40,NA,117.86647563643191,II,EIN118,EILBS,B752,0x4CAAFA,KIAD,EIDW
a71c34e2-41c8-417f-887f-277c251e9107,2017-08-06T03:53:20Z,-7.233887365599021,53.095362385890645,13097.400107425114,335.795479092672,39.87551608159167,1,P40,NA,60.19280362839646,I,EIN1KP,EIDUZ,A333,0x4CA5C7,KJFK,EIDW
81c7966e-e6f3-477f-90b1-556e1767ab99,2017-08-06T03:54:49Z,-7.241069572749952,53.74716646783582,15525.979512508547,322.03794161321065,39.86521925231101,1,P40,NA,119.02669900791125,II,EIN13R,EILBR,B752,0x4CAAF9,KBDL,EIDW
f7f88886-7ca6-47fb-a706-1b3560612008,2017-08-06T04:14:50Z,-7.2062544431031785,53.77429760656433,16991.374789491783,327.3065744875796,39.6246950060176,1,P40,NA,121.98740214807219,II,EIN1MN,NA,NA,NA,CYYZ,EIDW
810d0dc4-2076-4bed-bb40-10b9112238ac,2017-08-06T04:17:16Z,-5.160253442642494,53.40407998695438,10124.099780531198,1824.805659782426,39.85806905255008,1,P40,NA,271.9360733200143,IV,ETH504,NA,NA,0x040049,HAAB,EIDW
098c898b-54eb-479b-af9f-4bb23358b6bb,2017-08-06T04:40:43Z,-7.193035763555271,53.72141623915337,14200.943879681181,292.65925747157985,37.62117076950047,1,P40,NA,118.27062644819927,II,EIN1MN,EIELA,A333,0x4CA842,CYYZ,EIDW
c72939a9-e92e-45cf-adcd-84c79a4732e6,2017-08-06T04:52:02Z,-7.282470480872532,53.68479701706221,11649.765487135075,308.9052942154165,39.54038466698161,1,P40,NA,113.1966520109467,II,AAL724,N285AY,A332,0xA2E0A5,KCLT,EIDW
702e4931-9de6-4aa6-a200-48f3a104e9d5,2017-08-06T04:53:49Z,-5.502635199228021,53.101025933768305,8559.8880315205,623.5438352214405,33.68939481062088,1,P40,NA,305.15030619339103,IV,SWR410,HBJBD,BCS1,0x4B17E1,LSGG,EIDW
3c58af0e-a2bd-4a46-8ae6-8bdf71ecf133,2017-08-06T05:04:36Z,-7.219133859277868,53.773800756829324,21679.6399158685,319.9330129478986,39.998685425235834,1,P40,NA,121.59288127340267,II,ROU1928,NA,NA,NA,CYYZ,EIDW
68100a68-7ea3-4809-bbaf-568d5fb4fc29,2017-08-06T05:05:34Z,-7.163271414841643,53.815374287674935,17039.368666625585,197.82815846347646,39.74231648467326,1,P40,NA,126.21224502965026,II,ROU1928,CGHLQ,B763,0xC05853,CYYZ,EIDW
5fc2b017-f493-4def-b6cb-dccf910b9955,2017-08-06T05:25:08Z,-7.206183423937937,53.77033810517775,21341.54672414758,315.4604399353363,39.49700588577274,1,P40,NA,121.69663747601021,II,AAL290,NA,NA,NA,KJFK,EIDW
b5a60d08-b518-4c7d-95c6-2365e7114e70,2017-08-06T05:26:12Z,-7.23778526271841,53.742804532772844,19518.07277557531,313.61059876708947,39.63609054204169,1,P40,NA,118.7800906576669,II,AAL290,N191AN,B752,0xA16BEF,KJFK,EIDW
5b2cedb7-326a-4e8c-8c90-b7c2efc2c111,2017-08-06T05:36:59Z,-5.171540299359626,53.4833151286199,12356.164594553042,148.24514940455592,39.578333254409465,1,P40,NA,265.041299687619,III,RYR535,EIFZR,B738,0x4CABAA,EGNX,EIDW
22f0e9b5-4a0f-46c5-be57-f923d15b4c3a,2017-08-06T05:38:20Z,-7.207377344034692,53.77120196997276,19695.41773102624,342.80104783186005,39.56045579247027,1,P40,NA,121.72730300176994,II,UAL23,N76021,B772,0xAA4440,KEWR,EIDW
0940d599-fd9a-40b5-b67a-8ef8e07d14be,2017-08-06T05:40:22Z,-6.8692742883916695,52.86884975140311,21140.84332524698,358.0644386645382,39.63539416181727,1,P40,NA,32.87157171423337,I,WJA16,CGVWJ,B737,0xC07E62,CYYT,EIDW
501a751e-5d46-4dd2-b0b0-652a8ea013ea,2017-08-06T05:51:36Z,-7.208059297922999,53.771783075116126,18063.035023002616,344.6115465504413,39.59947507573392,1,P40,NA,121.75125723897122,II,UAL152,NA,NA,0xA16EBC,KORD,EIDW
064c3624-b0cd-40a8-b3b8-02805a807f74,2017-08-06T05:51:49Z,-7.206591241680096,53.78298980572294,18061.02907224399,148.65530327428007,39.913973623531156,1,P40,NA,122.61401148350876,II,UAL152,N19130,B752,0xA16EBC,KORD,EIDW
0990d527-fe77-4bc2-9652-105c39f35482,2017-08-06T06:12:12Z,-5.234988686095406,53.66026896782806,13332.87873717745,149.32913997363752,39.73456854239921,1,P40,NA,249.23263937998468,III,RYR535,NA,NA,0x4CABAA,EGNX,EIDW
4661a6bd-dd51-4904-a15c-861bfe5a3c3a,2017-08-06T06:16:37Z,-5.253033191423306,53.684340265016225,12854.495578487871,124.96038092468464,39.67711387545002,1,P40,NA,246.9346319425975,III,RYR153,NA,NA,0x4CAA5D,EGNM,EIDW
