flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
009ce7b5-2da4-4a0c-a3fb-a176b224ecef,BAW723,GEUYU,A320,0x406A3E,LSGG,EGLL,['5733' '1140'],2017-08-05T05:30:27Z,2017-08-05T06:49:51Z,['0xe5c127d' 395093]
00a62290-6855-471d-b296-cfd19609a2b7,AAL90,N803AL,B788,0xAAED0D,KORD,EGLL,['5406' '0000'],2017-08-05T19:46:02Z,2017-08-05T21:18:07Z,[425784 '0xe5d0c7c']
00b3bbc7-e877-4d18-9bac-16088a1c06f2,BAW138,GZBKI,B789,0x406F75,VABB,EGLL,['3625'],2017-08-05T23:33:50Z,2017-08-05T23:59:58Z,['0xe5e1d68']
00b5dfa0-26df-4c00-bc1a-fb20bf6e5a4f,AAL736,N277AY,A333,0xA2C094,KPHL,EGLL,['6653' '2000' '7633'],2017-08-05T04:54:42Z,2017-08-05T06:38:06Z,['0xe5b5916' 404416]
00c805cd-2d04-4ebd-b9ce-3c846d54f5d9,BAW36,NA,NA,0x40688F,VOMM,EGLL,['3247'],2017-08-05T06:46:59Z,2017-08-05T10:17:38Z,[403657]
03402e3b-b750-48ac-b075-fadedc983122,BAW75M,GEUXG,A321,0x400AFF,LIMC,EGLL,['0471' '7516' '7704' '4035' '7445'],2017-08-05T10:07:50Z,2017-08-05T12:08:47Z,['0xe5c8a9d']
03c4042a-1597-40ed-86a2-17ea22ba1418,BAW274,GCIVH,B744,0x4005E3,KLAS,EGLL,['5421' '0000'],2017-08-05T12:41:06Z,2017-08-05T14:17:09Z,[411021 '0xe5bfb81']
03d0e45f-4d00-46ed-ba6f-7c2e932c423b,BAW160,GZBKD,B789,0x406D7A,ZSPD,EGLL,['6706' '3517'],2017-08-05T01:39:06Z,2017-08-05T06:27:05Z,['0xe5a9826' 392269]
03e44253-8214-48f0-80dd-51fd115f2e90,THY1XE,TCJNZ,A333,0x4BA9DA,LTBA,EGLL,['0000' '3244'],2017-08-05T11:18:28Z,2017-08-05T15:40:43Z,['0xe5cb210' 417998]
044fd0cd-e105-4301-b21c-87751cd6d97f,BAW605,GEUUF,A320,0x400981,LIRP,EGLL,['0000' '0466' '2755' '2725'],2017-08-05T15:55:38Z,2017-08-05T18:02:13Z,['0xe5d6fb3']
0486d086-adeb-43a4-84d8-0c6d0e701679,BAW659,NA,NA,0x406AE2,LGZA,EGLL,['2053' '1174'],2017-08-05T14:49:40Z,2017-08-05T18:07:44Z,[414384]
050b78f6-6333-47e8-b733-be73bd9d7617,DLH4UA,DAIPF,A320,0x3C6606,EDDM,EGLL,['0000' '6666' '4643' '0257'],2017-08-05T15:00:14Z,2017-08-05T17:04:16Z,['0xe5d4658' 403781]
05228752-31b8-4d92-878d-b9c048265738,CPA255,BKQK,B77W,0x780A5B,VHHH,EGLL,['0000' '5346' '3520'],2017-08-05T01:42:11Z,2017-08-05T06:28:14Z,['0xe59ebf3' 394108]
055512d1-1a85-4dee-8e6b-2267790fd126,HVN51,VNA867,B789,0x8880F7,VVTS,EGLL,['5525' '6251' '4751'],2017-08-05T01:14:00Z,2017-08-05T06:53:51Z,['0xe5aa151' 345041]
056cbe3f-7a82-4944-a375-60a8a9d8cf34,AFR17SX,FGUGR,A318,0x3950D1,LFPG,EGLL,['0000' '5640'],2017-08-05T12:45:20Z,2017-08-05T13:46:17Z,['0xe5cde1f' 418000]
0594f512-a352-47de-9d41-4ff9a717fb3e,BAW763,GEUYM,A320,0x406532,ENGM,EGLL,['6227'],2017-08-05T09:33:38Z,2017-08-05T12:07:34Z,['0xe5c7a65' 406709]
05c6e6d6-f680-46d6-82f8-2e5a6fbd2a5d,BAW935,GEUOF,A319,0x400942,EDDL,EGLL,['4107'],2017-08-05T05:30:29Z,2017-08-05T06:43:50Z,[395133 '0xe5c118d']
0606e6d9-bf99-4b74-bfcb-58e8f14e1246,DAH2054,7TVJC,A332,0x0A0087,DAAG,EGLL,['0000' '4246' '4005'],2017-08-05T09:25:12Z,2017-08-05T12:12:10Z,['0xe5c78c8' 379743]
06312cdf-8bcf-4662-8557-13af359184c5,GFA007,A9CKC,A332,0x89402B,OBBI,EGLL,['0000' '4470' '4472'],2017-08-05T22:13:42Z,2017-08-05T23:59:57Z,['0xe5e5a00']
074cd95f-11ef-43d8-896f-2b022325fd1f,BAW80,GVIIK,B772,0x400683,OOMS,EGLL,['4767' '0000' '3227' '5467'],2017-08-05T05:31:22Z,2017-08-05T12:10:19Z,['0xe5bf175' 399965]
0750d17c-5ac7-4672-98f7-6460b3ec3e24,BAW607,A7LAA,A320,0x06A1B8,LIRP,EGLL,['0000' '0404' '2757'],2017-08-05T18:30:27Z,2017-08-05T20:35:20Z,['0xe5dde6f']
07d60e1e-87b4-4ffe-b1ba-ee8d89799368,BAW429,GEUPJ,A319,0x400879,EHAM,EGLL,['7342'],2017-08-05T08:20:27Z,2017-08-05T09:29:08Z,['0xe5c5805' 397918]
