flight_id,timestamp,longitude,latitude,altitude,distance_flown,distance_arp,sequence_number,type,holding_id,bearing,quadrant,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades
751d554b-882e-4ebd-8973-19565c673c53,2017-08-07T02:38:48Z,-5.367310647346393,53.039905105326476,11597.316114841757,511.8539380279352,39.809032122026615,1,P40,NA,305.5139979668079,IV,SRR6528,OYSRO,B762,0x45CE4F,EDDK,EIDW
709a3a55-72ac-4745-bec3-fa64f2e821f7,2017-08-07T03:20:27Z,-7.264240106609148,53.71382546553864,15633.765782583472,313.4498295906637,39.67378389039418,1,P40,NA,115.89773849867515,II,EIN118,EILBS,B752,0x4CAAFA,KIAD,EIDW
5dc02e60-c91d-4307-af77-cd324991f223,2017-08-07T03:27:38Z,-7.322678832174826,53.64198269611215,13287.084878828457,333.9114418116874,39.954470616783965,1,P40,NA,108.95869729978483,II,EIN1KP,EIELA,A333,0x4CA842,KJFK,EIDW
6b743555-e2a5-453f-abea-62a5e8990299,2017-08-07T03:29:39Z,-7.269240288811591,53.70485796803533,14640.2613583293,321.392021910368,39.60279334768621,1,P40,NA,115.07967229776943,II,EIN13W,EIEAV,A333,0x4CA74E,KBOS,EIDW
5e19d053-da47-4f98-b6f4-07ede414dfc1,2017-08-07T03:34:26Z,-7.2105249949097265,53.77173847225504,16236.005853531671,315.6756358030823,39.672739960917575,1,P40,NA,121.67926741210061,II,EIN13R,EILBR,B752,0x4CAAF9,KBDL,EIDW
ea65f477-2de6-42b1-8fc1-806aebcc2e4f,2017-08-07T03:40:58Z,-7.172936356488919,53.81358423596314,17355.244661141,341.4138465771999,39.95717105850537,1,P40,NA,125.78882641980317,II,EIN1MN,EIEWR,A332,0x4CA139,CYYZ,EIDW
6d345aa4-c93f-47bd-8e97-0d71ac631987,2017-08-07T03:42:49Z,-7.20656255983598,53.77126359475938,18212.56095661539,323.1426147833946,39.537734796416096,1,P40,NA,121.7546302041925,II,EIN1TC,EIFNH,A333,0x4CA615,KEWR,EIDW
1f2305c8-f3f9-45ae-bb83-617b7780b7de,2017-08-07T05:06:53Z,-7.169103307661257,53.038951704560766,20300,381.40224156690346,39.736777582782416,1,P40,NA,54.3128524233785,I,AAL290,N190AA,B752,0xA1682C,KJFK,EIDW
bd780daa-ca74-43fd-b4f5-c23c5696bc67,2017-08-07T05:14:06Z,-7.21804809652584,53.7729037343841,20046.58536459079,329.0483785635212,39.93752709776775,1,P40,NA,121.55693312592342,II,AAL724,N282AY,A332,0xA2D580,KCLT,EIDW
e9054470-49c7-4b60-98f7-2ad309060377,2017-08-07T05:41:12Z,-7.212660678467687,53.77141045883129,19256.345890772194,336.7371189613768,39.72713371900863,1,P40,NA,121.59576634535779,II,UAL152,N19130,B752,0xA16EBC,KORD,EIDW
