flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
0032c488-e261-487d-9595-3608ebdbea51,RYR6RW,EIDAM,B738,0x4CA1C1,EBBR,EIDW,['4402' '2707' '2044'],2017-08-01T17:33:58Z,2017-08-01T19:06:09Z,[278863 '0xe508424']
00af5672-2cd2-409f-b80e-0e790d22836d,STK59L,EIFAX,AT76,0x4CAAEC,EGNM,EIDW,['0000' '0177'],2017-08-01T17:39:35Z,2017-08-01T18:42:07Z,['0xe508ff8' 263629]
00b877ff-bcff-43af-b3b3-433494e06d17,EIN58R,EIDEE,A320,0x4CA214,LEMG,EIDW,['0000' '5301'],2017-08-01T21:20:49Z,2017-08-01T23:59:54Z,['0xe5125e2' 283873]
00c0377f-f1fa-43a7-9dce-4ce15de91e75,CFE37E,NA,NA,0x406099,EGLC,EIDW,['7771'],2017-08-01T16:56:23Z,2017-08-01T17:53:12Z,[280120]
02aebe86-19a1-40df-9a61-75e5f979d3e6,RYR293,EIDWM,B738,0x4CA61B,EGSS,EIDW,['7751' '6263'],2017-08-01T20:16:40Z,2017-08-01T21:18:53Z,['0xe50fc11' 285289]
02dab78e-5826-408d-8ced-4c43cd87ac60,RYR9865,EIDLJ,B738,0x4CA2D6,LFCR,EIDW,['0000' '2307' '2326'],2017-08-01T16:27:50Z,2017-08-01T18:20:32Z,['0xe505b64' 282889]
053012f4-00ba-4963-ae48-c3b1c8ee1832,EIN611,EIFNJ,A320,0x4CA63B,EHAM,EIDW,['0000' '6263' '6257' '7751'],2017-08-01T19:56:50Z,2017-08-01T21:25:04Z,['0xe50f0a5' 274428]
05a95d75-d05e-4e0d-a14c-fc2c8cc40931,EIN4HJ,EIGAL,A320,0x4CA836,LDSP,EIDW,['2724' '0412' '3423' '4001'],2017-08-01T13:19:45Z,2017-08-01T16:19:22Z,[267431 '0xe4fbc1c']
063ead6e-1831-4a27-ab93-a8f37cf791b4,EIN487,NA,NA,NA,LPPT,EIDW,['5432'],2017-07-31T23:58:54Z,2017-08-01T00:34:56Z,[250011]
06cc7701-9b58-40d5-8a56-b89eb4749763,EIN65W,EIDVL,A320,0x4CA935,EDDF,EIDW,['0614' '4701'],2017-08-01T10:21:18Z,2017-08-01T12:31:39Z,['0xe4f4ccc' 264984]
