flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
004501af-8657-4ecc-a487-de0331cc6772,RYR15ZZ,EIFZJ,B738,0x4CAB6E,EPPO,EIDW,['0000' '2052' '4103'],2017-08-07T12:37:49Z,2017-08-07T15:06:07Z,['0xe632927' 476564]
01af7d0f-2654-4b0d-91d7-7a3bfcaf0f39,RYR8VG,EIFOY,B738,0x4CA67A,EGKK,EIDW,['0000' '7633'],2017-08-07T07:52:47Z,2017-08-07T09:19:37Z,['0xe628b29' 476663]
024c650a-a968-4587-b46c-8a7bbfb5a79c,EIN2CP,EICPG,A321,0x4CA0FE,LPFR,EIDW,['0000' '5464' '2000' '5407'],2017-08-07T20:00:25Z,2017-08-07T22:50:44Z,['0xe6468c3' 487063]
02a81765-e787-43ac-b3bc-718dd0cd84a5,DLH6LL,DAISD,A321,0x3C6664,EDDF,EIDW,['0637' '0615'],2017-08-07T14:20:59Z,2017-08-07T16:14:11Z,['0xe637321' 484875]
03411106-90db-4699-a96f-bb16d0bb29b1,RYR813,EIFZA,B738,0x4CA7C4,EGPH,EIDW,['0000' '7021'],2017-08-07T07:06:32Z,2017-08-07T08:06:21Z,['0xe6278df' 475938]
03a46e9d-1f3a-4907-b8fa-dfe47a8697d2,BEE9GA,NA,NA,0x401152,EGHI,EIDW,['1454'],2017-08-07T09:26:04Z,2017-08-07T10:23:42Z,[478805]
03b1360a-abf3-455c-8f09-08d530f8f520,VJT565,NA,NA,0x4D20CB,LPFR,EIDW,['5404' '7475'],2017-08-07T16:07:41Z,2017-08-07T18:25:02Z,[473016]
04a40de8-b9e1-4755-b9f7-f29a0259cae8,DAL176,N815NW,A333,0xAB1D30,KATL,EIDW,['5406' '0000'],2017-08-07T06:35:52Z,2017-08-07T07:54:28Z,[471094 '0xe61b9a3']
0510b270-baa0-4718-9d8d-5a1ed1a61186,STK51ED,EIFNA,AT76,0x4CA607,EGPH,EIDW,['0000' '6236'],2017-08-07T07:38:38Z,2017-08-07T08:49:04Z,['0xe6285c7' 455836]
064df837-44a2-46b9-9d68-fa48783f46a4,STK27GL,EIFCZ,AT76,0x4CA161,EGPF,EIDW,['0000' '4450'],2017-08-07T17:06:45Z,2017-08-07T18:07:01Z,['0xe63f2cc' 465932]
069ce6c6-0c7c-43f6-bab7-09369292dde4,EIN541,EIDEE,A320,0x4CA214,LFMT,EIDW,['0000' '6763' '6330' '7322'],2017-08-07T15:13:33Z,2017-08-07T17:39:28Z,['0xe639e19' 479213]
06cdcdf7-fcbf-4518-8051-e0831d230eda,RYR2PQ,EIDAI,B738,0x4CA1BA,LEBL,EIDW,['5722' '2733' '3142'],2017-08-07T09:46:16Z,2017-08-07T12:18:08Z,['0xe62baca' 477982]
077259ba-1ccb-4465-8385-365d515e2178,DLH3XN,DAIDP,A321,0x3C6490,EDDM,EIDW,['6650' '4746' '0205'],2017-08-07T06:49:28Z,2017-08-07T09:15:28Z,['0xe6271a2' 465498]
