flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
002070d4-3d8b-4165-a45f-c8a0c98fba01,DAL66,N831MH,B764,0xAB5D2C,KATL,LSZH,['2073' '0000' ''],2017-08-05T04:15:29Z,2017-08-05T06:36:40Z,[400946 '0xe5b26be']
004579fb-813f-477c-88df-c3512e5718c0,HBKLA,HBKLA,DR40,0x4B1B86,LSGG,LSZH,['0000' '7000'],2017-08-05T16:36:57Z,2017-08-05T16:41:55Z,['0xe5d8d55']
00a37899-0ab9-4eaf-b603-624327c65e9a,AEE4RZ,SXDGC,A320,0x4690E3,LGIR,LSZH,['0000' '5532' '1236' '2003' '2014' '1000' '5723'],2017-08-05T11:59:32Z,2017-08-05T14:45:19Z,['0xe5cc971' 405220]
00b6f798-0553-43e5-9804-a855fa91ab5d,DLH3WY,DACKH,CRJ9,0x3C4D68,EDDM,LSZH,['0000' '1000' '7442'],2017-08-05T09:53:51Z,2017-08-05T10:30:04Z,['0xe5c85d8']
00c8e3c2-7d84-4bc3-b1cd-ad8aed9351c8,SWR65,HBJHK,A333,0x4B1884,KMIA,LSZH,['0000' '2025' '2032'],2017-08-05T06:55:44Z,2017-08-05T08:48:38Z,['0xe5b78d6']
0141123b-0a0b-4367-bda5-d797bb29ccb1,SWR215X,HBIOF,A321,0x4B1691,LEPA,LSZH,['1052' '3015' '3040'],2017-08-05T13:31:05Z,2017-08-05T15:04:09Z,['0xe5d00ea' 410536]
0163ded3-e66d-44ec-8b7b-88e1eb52a074,EDW215,HBIHX,A320,0x4B15ED,GCTS,LSZH,['0000' '4464' '4451' '1000'],2017-08-05T09:35:55Z,2017-08-05T13:19:25Z,['0xe5c7a06' 406984]
019bf711-8180-4aa2-806c-9f79242488d3,SWR1575,HBJMD,A343,0x4B18FF,LOWW,LSZH,['0000' '1000' '1136'],2017-08-05T08:08:24Z,2017-08-05T09:35:09Z,['0xe5c54af']
01d92891-88c9-4560-a953-f74134569426,SWR41,NA,NA,0x4B1917,KLAX,LSZH,['2031'],2017-08-05T10:55:36Z,2017-08-05T13:00:32Z,[403355]
02bc334e-2a34-4fcb-9898-37ee6be02904,CTN464,NA,NA,0x501DA8,LDZA,LSZH,['7373' '1000'],2017-08-05T16:51:00Z,2017-08-05T18:23:28Z,[417069]
0315845d-acb2-47dd-a7b5-123cb63edac4,SWR2113,NA,NA,NA,LEMG,LSZH,['5315'],2017-08-05T13:29:56Z,2017-08-05T15:40:16Z,[410820]
033111d8-f109-4634-bfae-d0d3e4247878,SWR69KC,HBIJR,A320,0x4B161B,LSGG,LSZH,['0000' '1000' '3035'],2017-08-05T18:47:38Z,2017-08-05T19:28:18Z,['0xe5de96f' 419368]
03bfb5d5-7ce8-4de7-99bd-00e5e6a191d8,SWR51Y,OELGQ,DH8D,0x440779,LFLL,LSZH,['0000' '1000'],2017-08-05T13:37:46Z,2017-08-05T14:17:20Z,['0xe5d0a5b']
042867b8-b52e-40fe-9f74-f90bbb9fc53a,FIN27E,OHLZE,A321,0x461F9A,EFHK,LSZH,['0000' '2201' '6534' '7540'],2017-08-05T04:56:22Z,2017-08-05T07:55:15Z,['0xe5c0867']
042b5ede-97d6-43b9-9160-5db781ed1a37,KKK2TA,URAJA,A320,0x50830E,LTBA,LSZH,['1044' '7374' '7540'],2017-08-05T08:46:45Z,2017-08-05T11:41:31Z,['0xe5c63f3']
05643439-d695-4d1c-8c7f-b2e795ba73d8,KLM47B,NA,NA,0x484B31,EHAM,LSZH,['1000'],2017-08-05T05:28:55Z,2017-08-05T06:40:12Z,[406141]
0656bd12-e2c3-4fac-a751-4fc60b03c533,QAJ916,NA,NA,0x3CFA30,LQBK,LSZH,['2524' '4131' '1000'],2017-08-05T07:45:38Z,2017-08-05T12:04:48Z,[398268]
065fa77b-e806-4b49-9a72-aeb173533736,SWR395,HBJVG,F100,0x4B19EC,EGCC,LSZH,['0000' '5673' '3010'],2017-08-05T13:05:04Z,2017-08-05T14:59:09Z,['0xe5cf271' 401716]
0761d56f-b6c5-4514-9613-c21e5ee1d2ac,AFR11EY,FGUGK,A318,0x3950CA,LFPG,LSZH,['1000' '3264'],2017-08-05T05:59:40Z,2017-08-05T07:03:34Z,['0xe5c1fff' 407328]
07659182-7a84-46d9-9cb4-8aa88e0f117e,SWR831R,HBIOH,A321,0x4B1693,LGAT,LSZH,['0000' '5511' '1000' '3032'],2017-08-05T10:44:39Z,2017-08-05T13:22:22Z,['0xe5ca026' 406065]
08ac5ea0-1e83-4ac5-9d26-96bd20e18293,SWR239,HBJHD,A333,0x4B187D,HECA,LSZH,['7377' '2005' '1000'],2017-08-05T02:01:46Z,2017-08-05T05:42:50Z,['0xe5bbcd8' 395426]
08b6793b-9d62-43e4-a496-838a9109ccf5,SWR407,NA,NA,0x4B18F2,EIDW,LSZH,['5667'],2017-08-05T18:49:22Z,2017-08-05T20:30:44Z,[418606]
08c60463-1e18-4a52-8c62-cf92025e34b6,TAP932,NA,NA,NA,LPPT,LSZH,['5423' '1000'],2017-08-05T08:41:03Z,2017-08-05T10:55:56Z,[408786]
08e3654b-cf96-4cd7-b4c9-cde9902208b9,SWR74A,NA,NA,0x44077A,EDDV,LSZH,['1000'],2017-08-05T13:12:52Z,2017-08-05T14:25:20Z,[406343]
09ea5c14-f4cc-4709-89d6-b3deb95c6d51,AFL2392,VPBEE,A321,0x424334,UUEE,LSZH,['0000' '1541' '0015' '5136' '2207' '1000'],2017-08-05T15:55:24Z,2017-08-05T19:21:54Z,['0xe5d6f9a' 380244]
0a40ec33-190b-4568-b66e-0663c434a808,SWR967,HBJLQ,A320,0x4B18F2,EDDT,LSZH,['0000' '1103'],2017-08-05T13:41:37Z,2017-08-05T15:00:07Z,['0xe5d0d10' 410401]
0acb41a5-5844-40ae-a354-a80d5db8d171,DAL407,N1201P,B763,0xA0563B,KJFK,LSZH,['2064' '0000'],2017-08-05T03:47:44Z,2017-08-05T05:56:42Z,[401884 '0xe5b3cb5']
0b938e97-2119-47ed-80aa-1908fadcd119,SWR57L,OELGR,DH8D,0x44077A,LFLL,LSZH,['0000' '1000'],2017-08-05T19:11:35Z,2017-08-05T19:48:15Z,['0xe5df857']
0baf2907-6148-4168-8ae0-4f647aa194f2,SWR211V,HBIOC,A321,0x4B168E,LEMG,LSZH,['0000' '4562' '1000'],2017-08-05T18:51:06Z,2017-08-05T21:16:31Z,['0xe5debb3' 418220]
0c0aa3c5-644b-4056-9d26-4220c650cf0f,EDW357,HBJLS,A320,0x4B18F4,LGKO,LSZH,['0000' '2007' '1000'],2017-08-05T17:47:14Z,2017-08-05T20:46:15Z,['0xe5dc0ee' 417564]
0c153701-25d5-439c-a14f-26102ca90be3,SWR214C,HBIJM,A320,0x4B1616,LEVC,LSZH,['0000' '5530' '3530'],2017-08-05T18:34:52Z,2017-08-05T20:19:17Z,['0xe5de17f' 417937]
0d589051-911c-4cee-a49f-1bdc0cb45866,EDW371F,HBIJU,A320,0x4B161E,LCLK,LSZH,['0000' '5665' '7377' '1000' '3050'],2017-08-05T08:35:20Z,2017-08-05T12:20:33Z,['0xe5c610c' 404233]
0d66221e-1d34-4e7f-96c9-b19a001c6096,SWR163W,NA,NA,NA,LIMC,LSZH,['1000'],2017-08-05T05:24:14Z,2017-08-05T06:00:32Z,[386089]
0d7a09dd-7769-4473-938d-1a3545079866,SWR1189,NA,NA,0x440779,EDDN,LSZH,['6665'],2017-08-05T08:49:36Z,2017-08-05T09:55:16Z,[400261]
0d9e6e7e-0133-4bfc-ad0f-6a7f964cad31,HBFKC,HBFKC,PC6T,0x4B0E3A,LSZC,LSZH,['4270'],2017-08-05T07:57:23Z,2017-08-05T08:00:22Z,['0xe5c4ab6']
0dfb9cd0-ed2d-4284-82fd-1a250c8ae02e,TAP928,CSTNM,A320,0x4951CD,LPPT,LSZH,['0000' '2000' '5410' '1000' '3161'],2017-08-05T18:27:19Z,2017-08-05T21:03:40Z,['0xe5ddc7b' 427916]
0e987f10-2c00-482b-a859-766a27a1746f,EDW299,HBIJV,A320,0x4B161F,LPFR,LSZH,['4771' '1000'],2017-08-05T07:56:33Z,2017-08-05T10:26:21Z,[404086 '0xe5c4c0c']
0eb5ea83-e74f-4556-a55b-972d1222d245,SWR44KX,HBIPX,A319,0x4B16BD,LSGG,LSZH,['0000' '1000'],2017-08-05T04:04:52Z,2017-08-05T04:45:40Z,['0xe5b26ca' 397840]
0f4ad667-dcea-4e4c-9c8f-2c186bb2e61f,GSW2549,HBJOH,A319,0x4B1937,LEPA,LSZH,['1050'],2017-08-05T14:30:54Z,2017-08-05T16:16:08Z,['0xe5d3017' 411629]
