flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
007ff753-b11d-4f88-a440-2736ebc5448f,SWR134X,HBJVC,F100,0x4B19E8,EPWA,LSZH,['0000' '2205' ''],2017-08-07T07:52:39Z,2017-08-07T09:42:07Z,['0xe628b7b' 456086]
00baef4e-048a-453f-9ef7-ded4c9a3d08c,TAP918,CSTPV,E190,0x495216,LPPR,LSZH,['0000' '4723' '1000'],2017-08-07T13:00:21Z,2017-08-07T15:03:32Z,['0xe6339d9' 462076]
011e9d2c-5518-4a5a-a47f-1141437a7cef,ELY343,NA,NA,0x738054,LLBG,LSZH,['7232' '0000' '1000'],2017-08-07T13:43:19Z,2017-08-07T17:25:44Z,[488893]
016d5ce0-6f6c-4fb0-b7ac-dcf6df6dd3d0,SXS3JQ,TCSUU,B738,0x4BCEB5,LTAI,LSZH,['0000' '3217'],2017-08-07T03:02:29Z,2017-08-07T06:53:16Z,['0xe6215ba' 475955]
01899162-03a9-4fe8-9c63-e4df886f72bf,MGX150,4OAOB,E195,0x516097,LYPG,LSZH,['2202'],2017-08-07T10:40:51Z,2017-08-07T12:16:56Z,[467188 '0xe62ded6']
01d9f901-1572-4728-8cb6-3facc4564b9c,EZY49CB,GEZAX,A319,0x400E5A,EDDB,LSZH,['0000' '1000' '5770'],2017-08-07T05:25:29Z,2017-08-07T06:56:17Z,['0xe62504e' 462637]
022790a2-19f2-475f-b938-89a9483fbb84,CTN76H,9ACQD,DH8D,0x501DC5,LDSP,LSZH,['0000' '7310' '1000'],2017-08-07T10:40:08Z,2017-08-07T12:10:47Z,['0xe62db20']
044cc181-b152-42fa-ac29-386d137dfa2b,SWR202A,HBJBG,BCS1,0x4B17E4,LEMD,LSZH,['3665' '0000' '5364' '2000'],2017-08-07T12:57:00Z,2017-08-07T16:10:38Z,['0xe633735' 478471]
062ed194-7a2f-405d-bf76-8c7a0bf463f4,FCB352,5BDDC,A320,0x4C8067,LCLK,LSZH,['2032' '2000' '5603' '1000'],2017-08-07T08:14:03Z,2017-08-07T12:24:34Z,['0xe6294ae']
0665f0bd-035e-41e9-a63c-c9bb243e9029,SWR167U,HBIYZ,RJ1H,0x4B17A9,LIRQ,LSZH,['0000' '1000'],2017-08-07T12:12:53Z,2017-08-07T13:23:16Z,['0xe631739' 475684]
076210ac-5b30-4b0b-9162-aa0d108200fa,SWR33J,HBJCA,BCS3,0x4B17F8,EGLL,LSZH,['0000' '5672' '7002'],2017-08-07T10:56:24Z,2017-08-07T13:07:02Z,['0xe62e4fe']
0797cc39-d485-4854-9058-5378a653c3a9,IBE3474,ECKKS,A319,0x34264A,LEMD,LSZH,['0000' '4650' '1000'],2017-08-07T13:51:36Z,2017-08-07T15:45:59Z,['0xe636015' 490496]
