flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
004214a7-4372-4aa7-a807-51b1f9997e63,EIN27R,EIDEP,A320,0x4CA2C9,EGBB,EIDW,"[""'0000'"" ""'4464'""]",2017-08-06T19:21:13Z,2017-08-06T20:12:30Z,['0xe610f96' 444996]
00c27f46-0e44-4102-bdc5-b8b03b36c7ac,LOG4ED,NA,NA,0x407359,EGPE,EIDW,"[""'4474'""]",2017-08-06T16:48:21Z,2017-08-06T18:03:07Z,[432389]
03519093-a324-48cc-ad15-7d63982f7b68,GWI396,DAGWC,A319,0x3C5EE3,EDDK,EIDW,"[""'4102'"" ""'0000'"" ""'4113'"" ""'2000'""]",2017-08-06T08:46:31Z,2017-08-06T10:49:26Z,[436147 '0xe5f5cfe']
03af0ef7-a8f4-4e13-a52e-6569c417f0d3,RYR4HZ,EIEBP,B738,0x4CA739,LEMD,EIDW,"[""'5352'"" ""'0000'"" ""'3150'""]",2017-08-06T15:22:27Z,2017-08-06T17:53:56Z,['0xe6058d1' 451252]
03edc5fc-a52e-42af-b029-53324d00be5d,BCY15K,EIRJX,RJ85,0x4CA5DA,EGLC,EIDW,"[""'0000'"" ""'3153'""]",2017-08-06T14:58:58Z,2017-08-06T16:09:58Z,['0xe6044e6' 429487]
03f0137a-f5f7-4e00-9ad4-68bd6e8e18a1,RYR3HE,EIFOY,B738,0x4CA67A,EGSS,EIDW,"[""'7734'"" ""'0000'""]",2017-08-06T16:48:39Z,2017-08-06T17:54:44Z,[451806 '0xe609f42']
0412b2d1-cf5f-4daf-882a-f0a389950807,RYR9EF,EIDLY,B738,0x4CA304,EGKK,EIDW,"[""'5407'""]",2017-08-06T12:14:19Z,2017-08-06T13:33:09Z,['0xe5fcc98']
04303f03-df5a-4c18-9551-7e03b7ac4432,RYR9JF,EIDYY,B738,0x4CA6FC,EDDH,EIDW,"[""'1345'"" ""'2121'"" ""'6334'""]",2017-08-06T11:20:30Z,2017-08-06T13:24:38Z,['0xe5fabf9' 441418]
04e75cc3-942b-4578-af52-a6f71be64ab0,RYR7EK,EIEVR,B738,0x4CAA57,EGGP,EIDW,"[""'0000'"" ""'3167'""]",2017-08-06T18:12:44Z,2017-08-06T18:57:13Z,['0xe60dfe5' 458331]
058138c8-40c8-4a67-8bfd-fdb574b63fae,STK51ED,NA,NA,0x4CAADA,EGPH,EIDW,"[""'7753'""]",2017-08-06T07:30:50Z,2017-08-06T08:22:47Z,[422600]
